"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong"
"230872" 37 2752 27520 21.37209 773.0931 1.184906 10.27471 1.066603 4.278262 373.4545 10 "Sti" "VC" 7 17 60 40
"230882" 37 2753 27530 17.51444 773.7543 -0.1672909 1.993353 0.6348685 0.4548522 367.0556 10 "Sti" "VC" 7 17 60 40
"230892" 37 2754 27540 20.28281 772.8142 -0.3392081 2.941385 -0.06916192 0.9400259 366.3182 10 "Sti" "VC" 7 17 60 40
"230902" 37 2755 27550 22.45264 772.2709 -0.1749143 1.516739 -0.06287649 0.3642666 366.2778 10 "Sti" "VC" 7 17 60 40
"237723" 38 48 480 34.60131 888.4199 0.03280832 0.3394051 -0.06492991 0.3382567 424.0455 1 "Sti" "VC" 7 17 60 32
"237733" 38 49 490 34.32072 888.1637 -0.7282338 6.467336 3.025652 8.79526 420.6111 1 "Sti" "VC" 7 17 60 32
"237743" 38 50 500 73.18015 923.3749 -8.928582 77.42266 4.422846 44.45242 365.3182 1 "Sti" "VC" 7 17 60 32
"237753" 38 51 510 151.7601 930.5504 -6.80517 59.00986 -2.160942 12.00168 343.1111 1 "Sti" "VC" 7 17 60 32
"237763" 38 52 520 213.324 938.0787 -9.882801 85.69701 3.829653 19.18333 374.5 1 "Sti" "VC" 7 17 60 32
"237773" 38 53 530 297.4833 938.8448 -6.625254 57.44975 -3.78785 23.90604 373 1 "Sti" "VC" 7 17 60 32
"237783" 38 54 540 351.7203 951.1794 -6.417294 55.64646 -2.66498 30.36413 295.9545 1 "Sti" "VC" 7 17 60 32
"237793" 38 55 550 385.1094 948.4024 -1.434044 12.43506 -1.872693 14.88103 254.6111 1 "Sti" "VC" 7 17 60 32
"240723" 38 348 3480 375.8267 914.192 -0.1713353 10.04382 2.234107 8.559312 357.2273 2 "Sti" "VC" 7 17 60 32
"240733" 38 349 3490 382.0456 936.4411 0.1953725 5.678733 -2.009368 24.18485 342.3889 2 "Sti" "VC" 7 17 60 32
"240743" 38 350 3500 381.3194 947.2612 -0.8279823 7.228336 1.2585 4.514882 297.5 2 "Sti" "VC" 7 17 60 32
"240753" 38 351 3510 383.7173 942.8196 0.2368463 2.60326 -0.09203139 8.733738 359.2222 2 "Sti" "VC" 7 17 60 32
"240763" 38 352 3520 384.3863 942.0291 0.4577657 5.893074 -1.162247 7.608579 262.0455 2 "Sti" "VC" 7 17 60 32
"240773" 38 353 3530 378.8008 949.6827 -0.7532115 9.352897 2.764853 5.739158 314.6667 2 "Sti" "VC" 7 17 60 32
"240783" 38 354 3540 391.5195 928.6157 -0.3948565 7.843957 -1.654953 18.7414 229.4091 2 "Sti" "VC" 7 17 60 32
"240793" 38 355 3550 391.1703 913.1216 -0.2602475 3.123286 -0.3831258 8.462929 308.3333 2 "Sti" "VC" 7 17 60 32
"243722" 38 648 6480 209.4985 945.784 1.991841 17.2719 -0.5884486 17.00978 399.6364 3 "Sti" "VC" 7 17 60 32
"243732" 38 649 6490 187.6113 922.3709 3.654688 31.691 -2.043421 20.19667 395.1667 3 "Sti" "VC" 7 17 60 32
"243742" 38 650 6500 145.9489 913.9942 4.378927 37.97111 1.731311 17.79092 407.6818 3 "Sti" "VC" 7 17 60 32
"243752" 38 651 6510 126.6606 911.6471 -1.561265 20.50595 7.132659 17.9673 381.8333 3 "Sti" "VC" 7 17 60 32
"243762" 38 652 6520 171.4057 929.1586 -4.870206 42.23115 -2.319641 20.49371 383.5 3 "Sti" "VC" 7 17 60 32
"243772" 38 653 6530 206.6055 941.3573 -5.563971 48.24702 3.236824 20.24584 370.1667 3 "Sti" "VC" 7 17 60 32
"243782" 38 654 6540 253.4152 948.7733 -2.733922 23.70674 -5.448056 8.456837 306.5455 3 "Sti" "VC" 7 17 60 32
"243792" 38 655 6550 260.131 948.5075 -0.7134735 6.186762 0.557022 3.223376 345.1667 3 "Sti" "VC" 7 17 60 32
"246722" 38 948 9480 35.99183 885.1021 -0.04774985 0.4140546 -0.006485384 0.05059348 423 4 "Sti" "VC" 7 17 60 32
"246732" 38 949 9490 36.46353 885.1183 -1.287861 11.24957 4.244918 10.46274 399.7222 4 "Sti" "VC" 7 17 60 32
"246742" 38 950 9500 94.30173 910.441 -11.87804 102.9984 3.831303 39.33355 333.2727 4 "Sti" "VC" 7 17 60 32
"246752" 38 951 9510 179.1292 924.4745 -6.237945 54.09127 -2.852127 8.94758 350.6111 4 "Sti" "VC" 7 17 60 32
"246762" 38 952 9520 234.6901 910.1921 -7.090454 61.48365 0.6921447 15.59674 369.2273 4 "Sti" "VC" 7 17 60 32
"246772" 38 953 9530 291.929 922.6122 -5.26827 45.68289 -1.355841 31.90133 301.0556 4 "Sti" "VC" 7 17 60 32
"246782" 38 954 9540 342.0105 943.334 -7.071779 61.32171 -0.8587405 36.38697 300.8636 4 "Sti" "VC" 7 17 60 32
"246792" 38 955 9550 383.0788 948.3472 -0.2371785 16.99595 -5.322329 9.772704 363.5556 4 "Sti" "VC" 7 17 60 32
"249722" 38 1248 12480 218.9169 950.5904 -3.100827 26.88829 0.8596807 4.628348 337.8636 5 "Sti" "VC" 7 17 60 32
"249731" 38 1249 12490 256.1051 942.519 -3.863048 33.49775 -1.06219 6.833881 300 5 "Sti" "VC" 7 17 60 32
"249741" 38 1250 12500 281.6097 942.1286 -4.454888 38.6298 4.503671 11.56683 322.1364 5 "Sti" "VC" 7 17 60 32
"249751" 38 1251 12510 346.6894 923.7588 -7.29348 63.24416 -3.998559 12.6131 334.1111 5 "Sti" "VC" 7 17 60 32
"249761" 38 1252 12520 373.6694 900.0303 0.7283494 13.28011 -4.032541 9.830265 374.9091 5 "Sti" "VC" 7 17 60 32
"249771" 38 1253 12530 365.9616 893.0958 -0.3941243 3.552645 1.486914 5.290701 273.3889 5 "Sti" "VC" 7 17 60 32
"249781" 38 1254 12540 376.0272 895.9946 -1.458737 13.04936 -0.9076684 18.09125 287.7727 5 "Sti" "VC" 7 17 60 32
"249791" 38 1255 12550 377.7949 906.7822 0.9230525 8.004091 -0.1952096 2.045111 370.3889 5 "Sti" "VC" 7 17 60 32
"252722" 38 1548 15480 324.4156 938.6615 4.665236 40.45379 -0.680881 24.61638 340.7273 6 "Sti" "VC" 7 17 60 32
"252732" 38 1549 15490 290.0878 934.359 2.440227 21.16001 3.436495 8.275968 408.1667 6 "Sti" "VC" 7 17 60 32
"252742" 38 1550 15500 311.225 933.2998 -9.416179 81.65077 8.325602 31.85603 364.7273 6 "Sti" "VC" 7 17 60 32
"252752" 38 1551 15510 383.9082 947.5741 -2.013577 22.62887 -9.06776 18.282 274.5 6 "Sti" "VC" 7 17 60 32
"252762" 38 1552 15520 378.6706 950.1161 0.8289415 7.188024 0.1282124 5.271283 338.3636 6 "Sti" "VC" 7 17 60 32
"252772" 38 1553 15530 372.7594 948.3458 -0.5427996 8.383819 2.166874 2.800258 292.3333 6 "Sti" "VC" 7 17 60 32
"252782" 38 1554 15540 386.203 940.3019 -1.121691 9.726549 -0.6731299 4.047711 374.0455 6 "Sti" "VC" 7 17 60 32
"252792" 38 1555 15550 392.0136 935.4583 0.0471447 6.309468 -1.528564 4.314806 316.3333 6 "Sti" "VC" 7 17 60 32
"255722" 38 1848 18480 232.8536 942.7097 -4.966007 43.06187 -0.7344919 12.0871 367.3182 7 "Sti" "VC" 7 17 60 32
"255732" 38 1849 18490 271.0418 941.9904 -3.691896 32.01364 1.226169 8.758967 344.8889 7 "Sti" "VC" 7 17 60 32
"255742" 38 1850 18500 301.8501 945.7389 -5.083773 44.08307 2.170709 22.13733 255.8636 7 "Sti" "VC" 7 17 60 32
"255752" 38 1851 18510 360.7217 949.2744 -5.693209 49.36769 -3.239594 11.06351 285.1111 7 "Sti" "VC" 7 17 60 32
"255762" 38 1852 18520 381.1438 929.5402 -0.4730051 6.704414 -2.458696 11.53076 350.9091 7 "Sti" "VC" 7 17 60 32
"255772" 38 1853 18530 386.794 932.7902 -0.4459083 4.037888 -0.3831325 16.4581 306.0556 7 "Sti" "VC" 7 17 60 32
"255782" 38 1854 18540 385.5875 938.35 0.1515821 3.057434 0.2441559 8.92918 389.1364 7 "Sti" "VC" 7 17 60 32
"255792" 38 1855 18550 387.0626 945.2618 -0.001401809 3.094227 -0.8414057 9.912857 233.7778 7 "Sti" "VC" 7 17 60 32
"258723" 38 2148 21480 134.6842 953.7394 0.9610859 8.535107 1.280748 5.329318 350.9091 8 "Sti" "VC" 7 17 60 32
"258733" 38 2149 21490 129.6848 942.4737 0.9562483 8.291943 -0.9818393 13.23157 389.6667 8 "Sti" "VC" 7 17 60 32
"258743" 38 2150 21500 123.3534 940.9552 -0.399244 6.471333 3.38047 4.258849 335.5 8 "Sti" "VC" 7 17 60 32
"258753" 38 2151 21510 148.9541 939.4005 -6.493024 56.30314 4.620839 5.089297 370.9444 8 "Sti" "VC" 7 17 60 32
"258763" 38 2152 21520 217.8848 924.3768 -6.06473 52.58926 -4.249722 15.19644 304.2727 8 "Sti" "VC" 7 17 60 32
"258773" 38 2153 21530 242.6574 928.7456 -1.722602 14.93725 -0.5077323 3.034756 221 8 "Sti" "VC" 7 17 60 32
"258783" 38 2154 21540 261.7715 920.3278 -1.831521 15.88172 -1.06262 6.72211 297.1364 8 "Sti" "VC" 7 17 60 32
"258793" 38 2155 21550 274.362 921.9847 -1.927585 16.71473 1.260562 19.67771 229.2222 8 "Sti" "VC" 7 17 60 32
"261723" 38 2448 24480 35.5388 946.4983 0.02313389 0.2901889 -0.07235118 0.8773151 435.7727 9 "Sti" "VC" 7 17 60 32
"261733" 38 2449 24490 39.22166 943.3983 -4.651856 40.49655 10.83535 7.147519 394.9444 9 "Sti" "VC" 7 17 60 32
"261743" 38 2450 24500 155.1155 940.3952 -18.03308 156.3707 0.6607005 36.60753 302.2273 9 "Sti" "VC" 7 17 60 32
"261753" 38 2451 24510 266.1396 955.3049 -5.138294 44.55583 -9.389139 16.9519 276.5556 9 "Sti" "VC" 7 17 60 32
"261763" 38 2452 24520 297.0245 936.1237 -7.064386 61.25761 6.399515 11.58622 299.4545 9 "Sti" "VC" 7 17 60 32
"261773" 38 2453 24530 374.7039 905.7614 -5.605487 48.60701 -6.718907 5.444433 298.6111 9 "Sti" "VC" 7 17 60 32
"261783" 38 2454 24540 384.6128 908.3554 0.8053321 8.835282 -2.195473 5.254155 353.4091 9 "Sti" "VC" 7 17 60 32
"261793" 38 2455 24550 382.4541 911.8726 -1.013355 9.407336 1.632715 5.836688 326.4444 9 "Sti" "VC" 7 17 60 32
"264723" 38 2748 27480 321.7013 904.1105 -0.4789507 4.474181 -0.6571785 12.15585 312.9091 10 "Sti" "VC" 7 17 60 32
"264733" 38 2749 27490 321.367 889.7239 0.5823097 5.049399 -0.7093156 6.234812 258.8333 10 "Sti" "VC" 7 17 60 32
"264743" 38 2750 27500 314.5862 892.6648 -0.2063136 9.246579 3.225628 12.84637 356 10 "Sti" "VC" 7 17 60 32
"264753" 38 2751 27510 335.4462 909.3994 -4.672067 40.51302 1.977441 20.81769 379.1111 10 "Sti" "VC" 7 17 60 32
"264763" 38 2752 27520 376.6561 910.9511 -1.992849 17.48938 -4.435591 11.97003 373.2727 10 "Sti" "VC" 7 17 60 32
"264773" 38 2753 27530 381.99 917.6766 -1.186337 10.28712 1.293025 4.577062 314.4444 10 "Sti" "VC" 7 17 60 32
"264783" 38 2754 27540 388.1175 909.3786 0.5136687 7.821987 -2.166861 6.668389 221.0455 10 "Sti" "VC" 7 17 60 32
"264793" 38 2755 27550 382.214 905.1105 -0.2467973 4.183567 2.218547 4.606376 303.1667 10 "Sti" "VC" 7 17 60 32
"271615" 39 48 480 37.45476 1022.884 -0.03149338 0.3679953 -0.0244261 1.96729 544.9545 1 "Sti" "VC" 7 17 60 26
"271623" 39 49 490 38.32314 1022.421 -1.40239 12.3197 3.510429 20.04893 516.7778 1 "Sti" "VC" 7 17 60 26
"271633" 39 50 500 81.24702 1065.239 -7.524085 65.24381 1.225627 36.2189 363.8636 1 "Sti" "VC" 7 17 60 26
"271643" 39 51 510 136.5927 1061.498 -5.87726 50.96365 3.605888 2.715627 455.1667 1 "Sti" "VC" 7 17 60 26
"271653" 39 52 520 215.2742 1052.611 -12.40181 107.5402 2.632004 18.68056 536.7273 1 "Sti" "VC" 7 17 60 26
"271663" 39 53 530 314.6058 1055.447 -8.882613 77.02404 -2.548745 25.78692 530.8571 1 "Sti" "VC" 7 17 60 26
"271673" 39 54 540 375.4194 1062.146 -3.109072 28.22447 -7.737715 15.66222 496.3636 1 "Sti" "VC" 7 17 60 26
"271683" 39 55 550 379.8642 1065.254 0.1811967 5.561628 -1.930918 5.751612 449.5 1 "Sti" "VC" 7 17 60 26
"274615" 39 348 3480 375.6765 1069.931 0.2006218 1.740257 0.2913992 6.822494 473.8182 2 "Sti" "VC" 7 17 60 26
"274623" 39 349 3490 375.1538 1064.677 0.05255393 0.5917436 -0.3428024 5.047793 472.7778 2 "Sti" "VC" 7 17 60 26
"274633" 39 350 3500 376.218 1044.695 -0.8026517 9.157716 2.372373 30.24458 448.2727 2 "Sti" "VC" 7 17 60 26
"274643" 39 351 3510 386.6928 1021.442 -0.8007893 6.943906 -1.71807 6.67432 337.5 2 "Sti" "VC" 7 17 60 26
"274653" 39 352 3520 386.1876 1019.132 0.6681065 5.79337 -0.8841394 1.213299 317.7273 2 "Sti" "VC" 7 17 60 26
"274663" 39 353 3530 382.6119 1020.165 -0.3340999 4.273019 1.388714 6.896755 376.8889 2 "Sti" "VC" 7 17 60 26
"274673" 39 354 3540 388.7366 1033.194 -0.4159012 3.788067 -0.6766149 12.78879 432.9091 2 "Sti" "VC" 7 17 60 26
"274683" 39 355 3550 389.74 1026.113 0.121676 1.738713 -0.6005547 5.972987 404.9444 2 "Sti" "VC" 7 17 60 26
"277615" 39 648 6480 380.1666 1066.145 0.2200033 1.907721 0.1895038 2.577343 476.6818 3 "Sti" "VC" 7 17 60 26
"277623" 39 649 6490 378.6793 1069.374 -0.06000493 2.007543 1.383082 2.478974 465.5556 3 "Sti" "VC" 7 17 60 26
"277633" 39 650 6500 385.767 1064.421 -1.094024 9.993306 -1.515342 26.32493 373.0455 3 "Sti" "VC" 7 17 60 26
"277643" 39 651 6510 389.9145 1025.283 -0.1244263 1.907257 0.1742995 16.6348 378.9444 3 "Sti" "VC" 7 17 60 26
"277653" 39 652 6520 389.2297 1029.108 -0.002121805 2.41343 0.4094981 4.638293 349.9091 3 "Sti" "VC" 7 17 60 26
"277663" 39 653 6530 392.37 1031.642 -0.09564935 2.896573 -0.7780096 6.389419 462.7778 3 "Sti" "VC" 7 17 60 26
"277673" 39 654 6540 388.583 1035.543 0.5185289 5.03961 0.7191811 10.54131 434.7273 3 "Sti" "VC" 7 17 60 26
"277683" 39 655 6550 387.5116 1024.731 -0.1780163 1.543638 -0.08497691 8.884948 359.2778 3 "Sti" "VC" 7 17 60 26
"280615" 39 948 9480 37.39511 1060.657 -0.04715132 0.4268807 -0.01509862 0.1366954 538.3636 4 "Sti" "VC" 7 17 60 26
"280623" 39 949 9490 40.56579 1056.426 -3.723843 32.68258 9.329342 16.20977 482.2778 4 "Sti" "VC" 7 17 60 26
"280633" 39 950 9500 138.8712 1029.032 -14.4073 124.9305 -1.551315 10.78565 286.6364 4 "Sti" "VC" 7 17 60 26
"280643" 39 951 9510 215.369 1021.607 -3.587607 31.10932 -6.322393 8.135161 383.3333 4 "Sti" "VC" 7 17 60 26
"280653" 39 952 9520 236.0321 1024.488 -2.148474 18.63012 0.209963 2.64032 442.6364 4 "Sti" "VC" 7 17 60 26
"280663" 39 953 9530 251.8317 1022.395 -2.97103 25.76278 2.932651 3.447692 365.8333 4 "Sti" "VC" 7 17 60 26
"280673" 39 954 9540 301.2735 1012.663 -7.174046 62.2085 0.741617 15.28062 325.3636 4 "Sti" "VC" 7 17 60 26
"280683" 39 955 9550 357.2787 1018.852 -4.734884 41.05773 -3.102348 27.37966 361.5 4 "Sti" "VC" 7 17 60 26
"283614" 39 1248 12480 25.27008 1021.513 -0.7898136 6.848733 0.5296486 11.99409 378.2273 5 "Sti" "VC" 7 17 60 26
"283622" 39 1249 12490 31.20299 1034.466 -1.357036 11.7673 3.514712 10.25156 486.2222 5 "Sti" "VC" 7 17 60 26
"283632" 39 1250 12500 87.11563 1024.404 -13.48407 116.9248 9.95663 21.66828 475.9091 5 "Sti" "VC" 7 17 60 26
"283642" 39 1251 12510 218.225 1042.085 -13.69023 118.7125 -2.594843 34.68009 403.8333 5 "Sti" "VC" 7 17 60 26
"283652" 39 1252 12520 330.8247 1029.918 -10.8009 93.65816 -5.322637 19.0394 381.4091 5 "Sti" "VC" 7 17 60 26
"283662" 39 1253 12530 386.3335 1033.654 -2.011922 17.44604 -5.869907 10.69529 334.0556 5 "Sti" "VC" 7 17 60 26
"283672" 39 1254 12540 389.872 1023.778 0.1827594 6.858472 -2.05559 8.372301 374.5 5 "Sti" "VC" 7 17 60 26
"283682" 39 1255 12550 379.7887 1026.388 1.192912 10.34413 0.7052777 10.1631 404.3333 5 "Sti" "VC" 7 17 60 26
"286614" 39 1548 15480 36.40574 1013.817 0.01730816 0.1534229 -0.001723047 0.1425465 541.3636 6 "Sti" "VC" 7 17 60 26
"286622" 39 1549 15490 41.92756 1018.76 -3.528948 30.60066 8.134157 15.04172 495.7778 6 "Sti" "VC" 7 17 60 26
"286632" 39 1550 15499.5 120.4748 1032.195 -14.13459 122.5657 4.892543 19.12398 512.5 6 "Sti" "VC" 7 17 60 26
"286642" 39 1551 15509.5 239.476 1034.99 -10.85265 94.10692 -2.336638 32.54265 509.8125 6 "Sti" "VC" 7 17 60 26
"286652" 39 1552 15520 335.5028 1055.659 -9.037969 78.37119 -8.17741 39.49201 504.6364 6 "Sti" "VC" 7 17 60 26
"286662" 39 1553 15530 371.5288 1061.156 -1.713057 14.85448 -1.525144 10.07324 419.7778 6 "Sti" "VC" 7 17 60 26
"286672" 39 1554 15540 378.7902 1070.243 -0.2183658 2.468549 -1.156654 5.806798 362.4545 6 "Sti" "VC" 7 17 60 26
"286682" 39 1555 15550 378.1446 1067.69 0.2042078 1.770753 -0.2090193 10.48047 493.3889 6 "Sti" "VC" 7 17 60 26
"289614" 39 1848 18480 38.06231 1053.825 -0.08167208 0.7186528 0.1096632 0.9867642 558.0455 7 "Sti" "VC" 7 17 60 26
"289622" 39 1849 18490 45.16138 1052.096 -3.67391 31.85768 7.535501 20.89458 498.1667 7 "Sti" "VC" 7 17 60 26
"289632" 39 1850 18500 126.368 1019.927 -14.17683 122.9319 5.027267 20.40711 473.2727 7 "Sti" "VC" 7 17 60 26
"289642" 39 1851 18510 239.7445 1020.471 -10.75805 93.28654 -3.073994 25.19931 425.3333 7 "Sti" "VC" 7 17 60 26
"289652" 39 1852 18520 343.6903 1019.232 -10.12818 87.82474 -6.363491 20.29389 378.5455 7 "Sti" "VC" 7 17 60 26
"289662" 39 1853 18530 375.4566 1013.057 -0.4716344 6.630274 -2.304494 3.041804 397.9444 7 "Sti" "VC" 7 17 60 26
"289672" 39 1854 18540 382.7847 1011.134 -0.6677143 5.789969 -0.8488884 4.763454 343.7273 7 "Sti" "VC" 7 17 60 26
"289682" 39 1855 18550 384.7017 1017.638 -0.1591186 1.696084 0.07314779 14.13788 318.1667 7 "Sti" "VC" 7 17 60 26
"292614" 39 2148 21480 43.35549 1019.839 1.844364 15.99309 2.09397 6.43276 488.0909 8 "Sti" "VC" 7 17 60 26
"292622" 39 2149 21490 38.19352 1018.271 -0.02915074 1.651787 1.15283 1.957796 528.9444 8 "Sti" "VC" 7 17 60 26
"292632" 39 2150 21500 45.85915 1011.905 -2.968381 25.7398 3.273893 9.22142 422.2727 8 "Sti" "VC" 7 17 60 26
"292642" 39 2151 21510 92.98251 1008.315 -5.981936 51.87133 1.030627 7.613625 402.2222 8 "Sti" "VC" 7 17 60 26
"292652" 39 2152 21520 146.44 1019.889 -7.611901 66.00529 0.8979206 41.60425 428.4545 8 "Sti" "VC" 7 17 60 26
"292662" 39 2153 21530 206.2412 1058.85 -4.401977 38.17098 -3.32777 23.8476 333.2778 8 "Sti" "VC" 7 17 60 26
"292672" 39 2154 21540 233.4428 1064.547 -3.012059 26.11855 0.8632532 11.0363 446.0909 8 "Sti" "VC" 7 17 60 26
"292682" 39 2155 21550 262.3551 1058.088 -4.234209 36.71621 1.973988 4.326694 500.1667 8 "Sti" "VC" 7 17 60 26
"295614" 39 2448 24480 187.2522 1013.325 -5.940309 51.51037 -1.516287 7.968257 363.3636 9 "Sti" "VC" 7 17 60 26
"295622" 39 2449 24490 236.0551 1014.234 -5.534751 47.99364 0.2365516 11.73187 342.7778 9 "Sti" "VC" 7 17 60 26
"295632" 39 2450 24500 282.5385 1015.571 -4.111709 35.65398 -3.310935 18.82166 392.8182 9 "Sti" "VC" 7 17 60 26
"295642" 39 2451 24509.75 307.9806 1026.18 -3.581253 31.05422 2.866285 16.74893 459.4375 9 "Sti" "VC" 7 17 60 26
"295652" 39 2452 24520.3 351.9345 1047.108 -4.741764 41.11739 -2.088242 43.86066 499.3 9 "Sti" "VC" 7 17 60 26
"295662" 39 2453 24530 377.1653 1069.339 -1.029251 10.45383 -3.509893 12.45024 446.7778 9 "Sti" "VC" 7 17 60 26
"295672" 39 2454 24540 375.926 1062.886 -0.3854907 7.260319 1.952889 3.772339 506 9 "Sti" "VC" 7 17 60 26
"295682" 39 2455 24550 382.5062 1055.992 -0.1124702 2.497099 -1.449471 9.413864 522.5556 9 "Sti" "VC" 7 17 60 26
"298614" 39 2748 27480 313.9643 1028.223 -0.3856281 3.343908 0.1129494 2.462638 565.3636 10 "Sti" "VC" 7 17 60 26
"298622" 39 2749 27490 319.5707 1025.569 -2.907972 25.21598 6.155161 6.840936 512.2222 10 "Sti" "VC" 7 17 60 26
"298632" 39 2750 27500 369.904 1013.064 -3.741034 39.98657 -8.230259 12.40378 381.6818 10 "Sti" "VC" 7 17 60 26
"298642" 39 2751 27510 370.2489 1019.175 0.1874007 4.561459 2.359395 2.651309 412.1111 10 "Sti" "VC" 7 17 60 26
"298652" 39 2752 27520 374.4675 1020.303 -0.3129571 3.537766 -0.8695841 3.197738 456.6818 10 "Sti" "VC" 7 17 60 26
"298662" 39 2753 27530 373.6253 1027.48 0.2769892 2.401864 -0.2001374 9.23901 523.3889 10 "Sti" "VC" 7 17 60 26
"298672" 39 2754 27540 369.2423 1031.315 0.8586259 7.445426 -0.6428416 11.33408 436.6818 10 "Sti" "VC" 7 17 60 26
"298682" 39 2755 27550 362.0223 1023.887 0.3397132 3.120251 0.988218 3.369517 462.1667 10 "Sti" "VC" 7 17 60 26
"305502" 40 48 480 31.73117 1182.622 -0.009075437 0.1443659 0.03125373 2.433481 457.4545 1 "Sti" "VC" 7 17 60 43
"305514" 40 49 490 31.75323 1184.551 -0.646293 5.700329 3.121583 4.362487 466.8889 1 "Sti" "VC" 7 17 60 43
"305522" 40 50 500 76.80184 1165.36 -12.77612 110.7859 11.03142 22.5292 399.5909 1 "Sti" "VC" 7 17 60 43
"305532" 40 51 510 211.9641 1152.675 -12.07686 104.7224 -7.051588 16.77738 395.5 1 "Sti" "VC" 7 17 60 43
"305542" 40 52 520 267.7859 1144.009 -2.186125 18.95661 -6.028298 6.960528 314.9091 1 "Sti" "VC" 7 17 60 43
"305552" 40 53 530 282.9045 1155.193 -3.606556 31.27363 4.067823 28.4364 356.6111 1 "Sti" "VC" 7 17 60 43
"305562" 40 54 540 333.5479 1163.442 -7.059417 61.21452 0.143636 8.373584 457 1 "Sti" "VC" 7 17 60 43
"305572" 40 55 550 382.1698 1146.051 -2.709478 23.49478 -4.425179 4.227925 414.2778 1 "Sti" "VC" 7 17 60 43
"308502" 40 348 3480 31.7152 1177.349 0.007883917 0.4683011 -0.07643835 1.001556 463.5909 2 "Sti" "VC" 7 17 60 43
"308514" 40 349 3490 31.61147 1178.349 -1.545542 13.4019 5.318763 5.099807 455.7778 2 "Sti" "VC" 7 17 60 43
"308522" 40 350 3500 88.98804 1182.566 -10.01624 86.85414 0.8038044 10.49576 373.8636 2 "Sti" "VC" 7 17 60 43
"308532" 40 351 3510 162.5573 1178.671 -8.105868 70.28864 2.891323 24.37353 328.3333 2 "Sti" "VC" 7 17 60 43
"308542" 40 352 3520 251.4556 1179.476 -10.75348 93.24696 -2.272885 6.342548 358.9091 2 "Sti" "VC" 7 17 60 43
"308552" 40 353 3530 320.0144 1171.149 -4.055344 35.16522 -5.116668 14.94457 260.6667 2 "Sti" "VC" 7 17 60 43
"308562" 40 354 3540 349.808 1166.226 -5.394581 46.77818 2.622558 11.17051 333.0909 2 "Sti" "VC" 7 17 60 43
"308572" 40 355 3550 388.4528 1153.039 -1.598269 13.85911 -3.736787 10.33606 327.2222 2 "Sti" "VC" 7 17 60 43
"311503" 40 648 6480 31.36258 1195.755 -0.03104484 0.3869577 -0.02975566 0.1901211 445.6364 3 "Sti" "VC" 7 17 60 43
"311515" 40 649 6490 31.54512 1196.672 -0.5888801 5.414502 2.337341 6.984413 440.9444 3 "Sti" "VC" 7 17 60 43
"311523" 40 650 6500 72.72438 1183.366 -12.65158 109.706 12.82557 16.89602 435.8636 3 "Sti" "VC" 7 17 60 43
"311533" 40 651 6510 215.3799 1187.499 -13.90546 120.5788 -4.953887 24.46167 495.6111 3 "Sti" "VC" 7 17 60 43
"311543" 40 652 6520 317.0679 1186.923 -11.36763 98.57244 -2.304466 19.99608 468.4545 3 "Sti" "VC" 7 17 60 43
"311553" 40 653 6530 386.9935 1186.566 -2.693097 24.8213 -8.323877 17.11424 321.4444 3 "Sti" "VC" 7 17 60 43
"311563" 40 654 6540 389.0674 1192.443 -0.4561063 6.10014 1.119291 7.641857 270.8636 3 "Sti" "VC" 7 17 60 43
"311573" 40 655 6550 392.6279 1183.269 0.3451401 4.224123 -1.368917 9.488807 368.9444 3 "Sti" "VC" 7 17 60 43
"314503" 40 948 9480 100.8758 1133.744 -6.779955 58.79121 -0.8442494 4.659588 280.7273 4 "Sti" "VC" 7 17 60 43
"314515" 40 949 9490 137.9355 1141.84 -2.151446 18.65589 -1.791593 16.94951 383.1667 4 "Sti" "VC" 7 17 60 43
"314523" 40 950 9500 158.5115 1165.165 -2.283555 19.80146 -2.085246 42.98989 426.1818 4 "Sti" "VC" 7 17 60 43
"314533" 40 951 9510 174.7715 1202.006 -2.373576 20.58205 3.271141 14.56626 293.0556 4 "Sti" "VC" 7 17 60 43
"314543" 40 952 9520 212.5623 1197.897 -6.933378 60.1216 3.757385 4.117816 333.0909 4 "Sti" "VC" 7 17 60 43
"314553" 40 953 9530 273.5507 1189.72 -5.561622 48.22664 -3.095113 17.61979 382.5 4 "Sti" "VC" 7 17 60 43
"314563" 40 954 9540 308.8457 1191.457 -1.800738 16.29142 -4.201653 26.60068 398.0455 4 "Sti" "VC" 7 17 60 43
"314573" 40 955 9550 309.7177 1153.067 0.1054757 1.948926 0.6735886 25.45594 433.5556 4 "Sti" "VC" 7 17 60 43
"317503" 40 1248 12480 29.92918 1173.22 1.296395 11.24147 -1.798615 29.22541 416.3182 5 "Sti" "VC" 7 17 60 43
"317515" 40 1249 12490 13.80463 1138.625 0.6100252 8.310969 2.461292 14.02424 250.5 5 "Sti" "VC" 7 17 60 43
"317523" 40 1250 12500 20.8849 1139.21 -2.818179 24.43736 5.330785 6.278755 271.2727 5 "Sti" "VC" 7 17 60 43
"317533" 40 1251 12510 76.08501 1148.897 -9.385237 81.38247 3.923934 19.39998 369.8333 5 "Sti" "VC" 7 17 60 43
"317543" 40 1252 12520 167.1575 1168.659 -8.390968 72.76083 -7.0313 45.26993 418.6364 5 "Sti" "VC" 7 17 60 43
