"cond" "expe" "ID" "cat" "size" "dY" "sec" "frame" "pos_y" "pos_x" "absdY" "dv" "absdR" "gp" "p" "plong" "pck" "day"
"92" "Control N°2" "36" "9" "4" 237.077922077922 1.40769677932087 NA NA NA NA NA NA NA NA NA NA NA NA
"93" "Control N°2" "36" "9" "5" 267.5670995671 1.19165887900301 NA NA NA NA NA NA NA NA NA NA NA NA
"94" "Control N°2" "36" "9" "6" 322.12012987013 18.8187265456022 NA NA NA NA NA NA NA NA NA NA NA NA
"95" "Control N°2" "36" "9" "7" 304.974025974026 37.160305181475 NA NA NA NA NA NA NA NA NA NA NA NA
"96" "Control N°2" "36" "9" "8" 316.419913419913 23.4360828026991 NA NA NA NA NA NA NA NA NA NA NA NA
"97" "Control N°2" "36" "9" "9" 271.305194805195 1.2741855061358 NA NA NA NA NA NA NA NA NA NA NA NA
"98" "Control N°2" "36" "9" "10" 311.417748917749 -1.00399984049165 NA NA NA NA NA NA NA NA NA NA NA NA
"99" "Control N°2" "36" "9" "11" 330.472582972583 18.3479314846055 NA NA NA NA NA NA NA NA NA NA NA NA
"100" "Control N°2" "36" "10" "1" 310.767045454545 1.98022833306801 NA NA NA NA NA NA NA NA NA NA NA NA
"101" "Control N°2" "36" "10" "2" 427.921284271284 34.8804386083613 NA NA NA NA NA NA NA NA NA NA NA NA
"102" "Control N°2" "36" "10" "3" 418.267117604618 9.23162877542549 NA NA NA NA NA NA NA NA NA NA NA NA
"103" "Control N°2" "36" "10" "4" 371.040404040404 12.7739719336517 NA NA NA NA NA NA NA NA NA NA NA NA
"104" "Control N°2" "36" "10" "5" 299.038961038961 -0.408214230808501 NA NA NA NA NA NA NA NA NA NA NA NA
"105" "Control N°2" "36" "10" "6" 332.401154401154 -2.28408594501222 NA NA NA NA NA NA NA NA NA NA NA NA
"106" "Control N°2" "36" "10" "7" 419.385281385281 18.5624050585208 NA NA NA NA NA NA NA NA NA NA NA NA
"107" "Control N°2" "36" "10" "8" 358.74025974026 8.24868440178372 NA NA NA NA NA NA NA NA NA NA NA NA
"108" "Control N°2" "36" "10" "9" 333.950937950938 11.3904009323718 NA NA NA NA NA NA NA NA NA NA NA NA
"109" "Control N°2" "36" "10" "10" 383.003988868275 9.06604198165085 NA NA NA NA NA NA NA NA NA NA NA NA
"110" "Control N°2" "36" "10" "11" 307.08658008658 0.539826302255009 NA NA NA NA NA NA NA NA NA NA NA NA
"111" "Control N°2" "38" "11" "1" 334.422799422799 14.1181772020517 NA NA NA NA NA NA NA NA NA NA NA NA
"112" "Control N°2" "38" "11" "2" 297.339826839827 39.3038719796089 NA NA NA NA NA NA NA NA NA NA NA NA
"113" "Control N°2" "38" "11" "3" 427.576479076479 2.68480735133601 NA NA NA NA NA NA NA NA NA NA NA NA
"114" "Control N°2" "38" "11" "4" 385.119047619048 0.794071150886338 NA NA NA NA NA NA NA NA NA NA NA NA
"115" "Control N°2" "38" "11" "5" 402.879509379509 32.4609917166098 NA NA NA NA NA NA NA NA NA NA NA NA
"116" "Control N°2" "38" "11" "6" 284.689754689755 38.9111767937738 NA NA NA NA NA NA NA NA NA NA NA NA
"117" "Control N°2" "38" "11" "7" 409.437950937951 -4.39255911842086 NA NA NA NA NA NA NA NA NA NA NA NA
"118" "Control N°2" "38" "11" "8" 406.645743145743 12.3790203877368 NA NA NA NA NA NA NA NA NA NA NA NA
"119" "Control N°2" "38" "11" "9" 413.863997113997 8.56353062827833 NA NA NA NA NA NA NA NA NA NA NA NA
"120" "Control N°2" "38" "11" "10" 370.448051948052 35.395607775097 NA NA NA NA NA NA NA NA NA NA NA NA
"121" "Control N°2" "38" "11" "11" 353.981240981241 23.3499907418847 NA NA NA NA NA NA NA NA NA NA NA NA
"122" "Control N°2" "38" "13" "1" 323.239538239538 39.7453370083957 NA NA NA NA NA NA NA NA NA NA NA NA
"123" "Control N°2" "38" "13" "2" 434.801587301587 37.2446605994554 NA NA NA NA NA NA NA NA NA NA NA NA
"124" "Control N°2" "38" "13" "3" 319.69696969697 40.2506632013819 NA NA NA NA NA NA NA NA NA NA NA NA
"125" "Control N°2" "38" "13" "4" 279.479797979798 25.3851765236926 NA NA NA NA NA NA NA NA NA NA NA NA
"126" "Control N°2" "38" "13" "5" 322.988455988456 4.82324000904326 NA NA NA NA NA NA NA NA NA NA NA NA
"127" "Control N°2" "38" "13" "6" 406.857864357864 29.0986590525773 NA NA NA NA NA NA NA NA NA NA NA NA
"128" "Control N°2" "38" "13" "7" 347.961038961039 18.0557221405432 NA NA NA NA NA NA NA NA NA NA NA NA
"129" "Control N°2" "38" "13" "8" 344.181096681097 40.2038177877541 NA NA NA NA NA NA NA NA NA NA NA NA
"130" "Control N°2" "38" "13" "9" 361.805194805195 -1.3939147929225 NA NA NA NA NA NA NA NA NA NA NA NA
"131" "Control N°2" "38" "13" "10" 433.955988455989 39.0854067183095 NA NA NA NA NA NA NA NA NA NA NA NA
"132" "Control N°2" "38" "13" "11" 494.342712842713 0.608490608750852 NA NA NA NA NA NA NA NA NA NA NA NA
"133" "Control N°2" "38" "14" "1" 457.704112554113 -10.267671333167 NA NA NA NA NA NA NA NA NA NA NA NA
"134" "Control N°2" "38" "14" "2" 411.962121212121 32.676141462293 NA NA NA NA NA NA NA NA NA NA NA NA
"135" "Control N°2" "38" "14" "3" 343.822510822511 1.16495247031158 NA NA NA NA NA NA NA NA NA NA NA NA
"136" "Control N°2" "38" "14" "4" 367.337662337662 29.1201389891251 NA NA NA NA NA NA NA NA NA NA NA NA
"137" "Control N°2" "38" "14" "5" 393.714105339105 20.186211842477 NA NA NA NA NA NA NA NA NA NA NA NA
"138" "Control N°2" "38" "14" "6" 499.926406926407 0.296936663625039 NA NA NA NA NA NA NA NA NA NA NA NA
"139" "Control N°2" "38" "14" "7" 391.613275613275 -4.55051507608199 NA NA NA NA NA NA NA NA NA NA NA NA
"140" "Control N°2" "38" "14" "8" 482.763863121006 0.181637748994278 NA NA NA NA NA NA NA NA NA NA NA NA
"141" "Control N°2" "38" "14" "9" 521.601731601732 0.588547780670323 NA NA NA NA NA NA NA NA NA NA NA NA
"142" "Control N°2" "38" "14" "10" 508.443001443001 1.26218894663787 NA NA NA NA NA NA NA NA NA NA NA NA
"143" "Control N°2" "38" "14" "11" 458.712842712843 -1.23761334057743 NA NA NA NA NA NA NA NA NA NA NA NA
"144" "Control N°2" "38" "15" "1" 329.510828571429 38.6965176 NA NA NA NA NA NA NA NA NA NA NA NA
"145" "Control N°2" "38" "15" "2" 386.7208 36.6080944 NA NA NA NA NA NA NA NA NA NA NA NA
"146" "Control N°2" "38" "15" "3" 433.235328571429 36.4265421 NA NA NA NA NA NA NA NA NA NA NA NA
"147" "Control N°2" "38" "15" "4" 359.867228571429 5.338803288 NA NA NA NA NA NA NA NA NA NA NA NA
"148" "Control N°2" "38" "15" "5" 331.089471428571 35.0356189 NA NA NA NA NA NA NA NA NA NA NA NA
"149" "Control N°2" "38" "15" "6" 379.1746 1.36871891 NA NA NA NA NA NA NA NA NA NA NA NA
"150" "Control N°2" "38" "15" "7" 374.961757142857 22.482234 NA NA NA NA NA NA NA NA NA NA NA NA
"151" "Control N°2" "38" "15" "8" 423.774885714286 2.0003439 NA NA NA NA NA NA NA NA NA NA NA NA
"152" "Control N°2" "38" "15" "9" 368.636371428571 35.9858712 NA NA NA NA NA NA NA NA NA NA NA NA
"153" "Control N°2" "38" "15" "10" 361.7417 1.09185849 NA NA NA NA NA NA NA NA NA NA NA NA
"154" "Control N°2" "38" "15" "11" 380.354257142857 -0.82226481 NA NA NA NA NA NA NA NA NA NA NA NA
"155" "Control N°2" "38" "16" "1" 400.244228571429 37.8408601 NA NA NA NA NA NA NA NA NA NA NA NA
"156" "Control N°2" "38" "16" "2" 405.314414285714 22.6461525 NA NA NA NA NA NA NA NA NA NA NA NA
"157" "Control N°2" "38" "16" "3" 381.272014285714 38.1384829 NA NA NA NA NA NA NA NA NA NA NA NA
"158" "Control N°2" "38" "16" "4" 355.155842857143 10.45848841 NA NA NA NA NA NA NA NA NA NA NA NA
"159" "Control N°2" "38" "16" "5" 331.926414285714 36.380784 NA NA NA NA NA NA NA NA NA NA NA NA
"160" "Control N°2" "38" "16" "6" 328.760457142857 4.88367257 NA NA NA NA NA NA NA NA NA NA NA NA
"161" "Control N°2" "38" "16" "7" 413.8456 0.2311074 NA NA NA NA NA NA NA NA NA NA NA NA
"162" "Control N°2" "38" "16" "8" 423.113285714286 20.2956024 NA NA NA NA NA NA NA NA NA NA NA NA
"163" "Control N°2" "38" "16" "9" 389.909528571429 10.6224249 NA NA NA NA NA NA NA NA NA NA NA NA
"164" "Control N°2" "38" "16" "10" 387.251814285714 16.0278971 NA NA NA NA NA NA NA NA NA NA NA NA
"165" "Control N°2" "38" "16" "11" 488.720071428571 -2.62807676 NA NA NA NA NA NA NA NA NA NA NA NA
