"ID" "sec" "frame" "pos_y" "pos_x" "y2" "x2" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "ret" "pck" "expe" "cond" "plong"
"28834" "8" 2491 24907 261.426148660819 959.092490790054 269.479495948661 963.496335917783 -1.34446008557155 12.0819111152806 1.39969939303091 9.5797338125393 322.666666666667 "9" "Sti" "4" "3" "17" "A2" 55
"28835" "8" 2493 24931.5 293.02926224154 972.439514060525 298.496455844702 968.279289855851 -4.90145313213927 44.0466189467018 2.59842390252339 16.0041226290339 297.75 "9" "Sti" "4" "3" "17" "A2" 55
"28836" "8" 2494 24938 347.719544020398 962.249348274671 353.057392250195 961.354738885995 -6.64816285009636 59.7433226146154 -1.06431541896069 8.41954509419884 304.857142857143 "9" "Sti" "4" "3" "17" "A2" 55
"29042" "8" 2788 27880.75 72.1443065893777 914.937973194933 88.2976245945888 925.711288601809 -2.37655688524399 21.3567880192735 4.34290467258631 24.8586003402006 341.25 "10" "Sti" "4" "3" "17" "A2" 55
"29043" "8" 2789 27890.5 135.394046254711 962.106161821589 132.541099495057 958.451992352911 -5.83259758752923 52.4142935740413 -4.57887350583732 39.0265210726627 306.6875 "10" "Sti" "4" "3" "17" "A2" 55
"29044" "8" 2790 27900 154.70297994069 967.51711749611 158.213051434854 967.777295337017 -2.33446711060009 21.699904788272 0.46351876864847 5.86730110140263 294.318181818182 "10" "Sti" "4" "3" "17" "A2" 55
"29045" "8" 2791 27911.5 186.221288751757 969.72897958829 189.748254255143 969.419661197638 -4.3284615463561 38.8974639189473 8.14959314288731 7.30037372074776 300.666666666667 "10" "Sti" "4" "3" "17" "A2" 55
"29046" "8" 2792 27918.5 216.803188462946 970.633820632355 237.553764609971 962.576571525402 -4.99510823822262 44.8882450234701 0.49342536398072 0.787282145456174 365.5 "10" "Sti" "4" "3" "17" "A2" 55
"30034" "8" 3986 39859.6666666667 89.0924067477196 948.108837258006 86.7563023024404 944.931367509374 -3.40265687221156 30.5777749202438 -2.92338146557093 24.9445266251955 353.722222222222 "11" "Sti" "4" "3" "17" "A2" 55
"30035" "8" 3987 39870 105.981735703216 948.887921224927 111.823007338064 948.874942549117 -3.30314813453527 29.6835455290547 3.13599626396849 3.41831703228615 381.142857142857 "11" "Sti" "4" "3" "17" "A2" 55
"30036" "8" 3988 39880 149.465835914387 951.455979158238 149.678137985159 952.347456235025 -4.15298171041917 37.3205247423464 -2.33914650026205 10.7195215936587 364 "11" "Sti" "4" "3" "17" "A2" 55
"30037" "8" 3989 39889.5 181.492336948259 956.459803261481 184.834883755957 957.443336560155 -4.34549713938623 39.050553269085 2.68330950003195 15.168436728278 310.5 "11" "Sti" "4" "3" "17" "A2" 55
"30038" "8" 3990 39900 230.219526927589 961.04199538725 231.495901169901 960.387794735817 -5.24874927670269 47.167575228205 -2.24618684998009 9.47841838925888 305.227272727273 "11" "Sti" "4" "3" "17" "A2" 55
"30039" "8" 3991 39910.1428571429 260.757972259609 960.482215989196 262.888447141827 961.006975301637 -2.51554411823088 22.6057885757999 -0.166502306395358 8.643905476084 236.785714285714 "11" "Sti" "4" "3" "17" "A2" 55
"30040" "8" 3992 39920 292.900190348598 963.716280083473 294.889486043933 963.601469561137 -4.46301937891704 40.1066599302778 0.473892229842022 13.965987436351 298.318181818182 "11" "Sti" "4" "3" "17" "A2" 55
"30182" "9" 88 880 40.0195667331498 1033.87890631383 46.2344032786963 1035.1260567158 -4.98427039447359 44.7908513810241 9.95756413576679 9.21287054824847 302.272727272727 "1" "Sti" "4" "3" "17" "A2" 56
"30183" "9" 89 890 127.113761359995 1049.59219877553 130.404760711733 1049.6856285248 -10.2451129500668 92.0671021453911 -1.97017797116025 27.1193843934129 317.888888888889 "1" "Sti" "4" "3" "17" "A2" 56
"30184" "9" 90 900 206.129489365844 1058.68373864253 208.794724436985 1055.89265006011 -8.00433752446589 71.9305061899177 -1.92570915440146 15.489744832671 259.136363636364 "1" "Sti" "4" "3" "17" "A2" 56
"30185" "9" 91 910 264.926045003656 1028.69765421805 266.450511158464 1030.21733348019 -4.85171123543091 43.5996163311646 -1.40261471613121 15.0000850942351 239.722222222222 "1" "Sti" "4" "3" "17" "A2" 56
"30186" "9" 92 920 313.321347941867 1035.45876891502 316.033924723628 1036.88016737176 -6.6524970180488 59.7822713588154 1.04323031485893 39.6693440821825 210.636363636364 "1" "Sti" "4" "3" "17" "A2" 56
"30187" "9" 93 930 369.799142047238 1051.951056692 371.714080567583 1050.12423906692 -5.01458434570873 45.0632659125572 -2.6325450484116 15.8012731363099 237.222222222222 "1" "Sti" "4" "3" "17" "A2" 56
"30188" "9" 94 940 393.408044091647 1037.11009172779 393.228301986702 1038.10559032342 -0.52015616749492 7.21518728204126 -2.82384187678917 12.2336269161899 237.454545454545 "1" "Sti" "4" "3" "17" "A2" 56
"30482" "9" 388 3880 30.7261285635596 1025.94058632155 31.8266590799941 1025.1155553062 -0.455923617256784 7.6992262371112 3.18225455814157 4.91749225454362 319.318181818182 "2" "Sti" "4" "3" "17" "A2" 56
"30483" "9" 389 3890 57.5771984761751 1033.0292132155 65.1044292802595 1038.31897198781 -6.88546637101039 61.8758366831216 6.50104159830799 34.9768983472297 206.055555555556 "2" "Sti" "4" "3" "17" "A2" 56
"30484" "9" 390 3900 144.436414021893 1079.02127834988 146.490835072805 1079.46895353362 -9.05194401411675 81.3447600064392 -4.12173289797975 47.6001998061056 231.772727272727 "2" "Sti" "4" "3" "17" "A2" 56
"30485" "9" 391 3910 199.074874911083 1100.46851541863 198.970689482176 1099.54447884534 -3.56126819258108 32.0031261784533 -1.83591300743777 12.5792260680248 289.722222222222 "2" "Sti" "4" "3" "17" "A2" 56
"30486" "9" 392 3920 231.064869804214 1100.48618017427 232.638596133872 1100.43052286059 -4.26915874165051 38.364542768644 0.679765004095003 7.11213582657274 269.909090909091 "2" "Sti" "4" "3" "17" "A2" 56
"30487" "9" 393 3930 267.158441087301 1097.41995916301 270.300163780343 1097.66523793878 -4.14727232328423 37.2692176722241 -0.231923235126914 5.19407016235618 273.888888888889 "2" "Sti" "4" "3" "17" "A2" 56
"30488" "9" 394 3940 316.091710030141 1094.47360970855 319.89435508628 1093.38471900823 -7.00714301904704 62.9692766908695 1.94406428044584 10.2172650342832 240.954545454545 "2" "Sti" "4" "3" "17" "A2" 56
"30782" "9" 688 6880 397.394084060703 1098.47000304006 397.376354317487 1097.27679453797 -0.288756671701819 2.63416012927212 -0.00130929729266427 8.15421290899872 247.090909090909 "3" "Sti" "4" "3" "17" "A2" 56
"30783" "9" 689 6890 397.794815514263 1091.86380650738 397.726002062744 1092.94186436566 0.0866055627942961 0.957359126836934 -0.216065863590416 3.82634386967425 262.111111111111 "3" "Sti" "4" "3" "17" "A2" 56
"30784" "9" 690 6900 397.900667594679 1092.82279422884 397.669064506404 1092.03299235154 0.125019630874096 2.69300844271737 -0.675174064279304 6.94097915423868 283.590909090909 "3" "Sti" "4" "3" "17" "A2" 56
"30785" "9" 691 6910 392.619088285657 1087.91260027925 392.358399269453 1088.22612302311 0.769849549197383 6.91820748370338 0.212056441606023 2.12358002472592 355.944444444444 "3" "Sti" "4" "3" "17" "A2" 56
"30786" "9" 692 6920 388.349342404457 1091.97915334061 388.302282004812 1092.34064116019 0.197989233630051 1.84000593595243 0.302947672393543 5.22855322503347 363.181818181818 "3" "Sti" "4" "3" "17" "A2" 56
"30787" "9" 693 6929.57142857143 386.593312815458 1096.92140442155 387.893494126804 1096.70418534887 -0.221394868058402 3.60347167574071 1.11919371982333 1.73886471649826 369.714285714286 "3" "Sti" "4" "3" "17" "A2" 56
"30788" "9" 694 6940.5 395.130440446627 1089.93599820753 395.402001039761 1088.97423417595 -1.0336841080848 9.28914115724712 -0.55691689010763 10.2720905439453 303.55 "3" "Sti" "4" "3" "17" "A2" 56
"31082" "9" 988 9880 386.574883828154 1095.77952795377 387.953764854855 1095.17611186774 -0.633283087635165 8.46372323991778 1.4118306824555 2.82676913761134 300.772727272727 "4" "Sti" "4" "3" "17" "A2" 56
"31083" "9" 989 9890 396.493328663072 1090.55238720886 395.464973973353 1091.48022312701 -0.387016319684167 6.51919401382975 -0.608222877730043 4.60386258676067 252.166666666667 "4" "Sti" "4" "3" "17" "A2" 56
"31084" "9" 990 9900 397.306989831362 1092.37732148942 396.654531185001 1091.84092969159 0.281398223204404 5.7624181142337 -1.80883535794743 7.45834569720455 249.863636363636 "4" "Sti" "4" "3" "17" "A2" 56
"31085" "9" 991 9910 394.896835053496 1091.66359363216 395.383182704937 1091.25514324382 -0.424854783217051 4.04121977373285 1.59857137046532 5.05694790878556 282.277777777778 "4" "Sti" "4" "3" "17" "A2" 56
"31086" "9" 992 9920 390.646489616862 1088.6914141869 390.238532924766 1089.52945224979 1.44956017678987 13.4254991992095 -0.847973546138803 8.02790001940093 320.227272727273 "4" "Sti" "4" "3" "17" "A2" 56
"31087" "9" 993 9929.28571428571 383.57737708415 1093.74375428377 383.649651758229 1093.95573447265 0.093335640651272 0.838755219540076 0.532567798700484 4.37538474790176 369.357142857143 "4" "Sti" "4" "3" "17" "A2" 56
"31088" "9" 994 9939.83333333333 383.403918309086 1097.30064017091 383.663376693309 1097.26187434562 -0.0846841667172611 0.896105951010725 0.525885718057964 2.38880988171309 368.583333333333 "4" "Sti" "4" "3" "17" "A2" 56
"31382" "9" 1288 12880 398.438397604138 1069.69929759158 396.715240331689 1068.90812995358 -2.48921635203758 22.3691956606029 -4.30602606184999 9.37950897757605 251 "5" "Sti" "4" "3" "17" "A2" 56
"31383" "9" 1289 12890 401.991541094329 1055.15206226143 402.110372839686 1053.21917132364 0.0975547246504586 1.14634149659179 -0.913769761064941 17.9569550712299 268.611111111111 "5" "Sti" "4" "3" "17" "A2" 56
"31384" "9" 1290 12900 401.144836214978 1035.55642019669 400.502350654446 1035.96838325027 0.448779363763725 4.08675173221314 -1.01849879374532 11.7757001616701 185.636363636364 "5" "Sti" "4" "3" "17" "A2" 56
"31385" "9" 1291 12910 391.856926738061 1033.17617552195 391.342579318345 1033.70760062396 1.2653997349591 11.3714399461521 -0.235356399249667 3.40214513066235 290.5 "5" "Sti" "4" "3" "17" "A2" 56
"31386" "9" 1292 12920 382.034623233569 1030.49355097822 380.569714176597 1029.76579040976 1.28036484747097 11.5059230454564 0.25676803953678 10.9869297354201 276.681818181818 "5" "Sti" "4" "3" "17" "A2" 56
"31387" "9" 1293 12930 363.955871464938 1029.75146852399 362.730634704628 1030.05805806774 2.6446626395641 23.7661045381895 -2.40445034160734 3.40005679774617 225.888888888889 "5" "Sti" "4" "3" "17" "A2" 56
"31388" "9" 1294 12940 331.72212450092 1031.97400214462 329.52438097643 1032.05228312955 4.45777391057705 40.0595218389935 -0.296634674482107 11.1652735432451 302.272727272727 "5" "Sti" "4" "3" "17" "A2" 56
"31682" "9" 1588 15880 181.434822778163 1080.14523251582 184.318773798453 1078.85603834577 -5.87936565964258 52.8345720905778 -0.604444476745243 8.79510688894766 260.818181818182 "6" "Sti" "4" "3" "17" "A2" 56
"31683" "9" 1589 15890 231.393553670577 1057.9660097631 234.004879252228 1055.56804806543 -5.13709916780723 46.1642381219845 1.61318103778925 16.5352862584791 243.611111111111 "6" "Sti" "4" "3" "17" "A2" 56
"31684" "9" 1590 15900 285.458594270638 1029.65011185162 287.81201364354 1030.98733513007 -6.2306061357398 55.9909738743403 -2.17213246602461 12.0627723367811 214.636363636364 "6" "Sti" "4" "3" "17" "A2" 56
"31685" "9" 1591 15910 327.237150808973 1031.74487115892 327.304672685989 1031.4779420615 -3.09154453673118 27.7819823009759 -1.27469211804134 11.8502825359765 262.833333333333 "6" "Sti" "4" "3" "17" "A2" 56
"31686" "9" 1592 15920 350.888041294403 1046.46260664355 352.012832228179 1050.18978191055 -2.68659138192829 24.1428947038896 -0.373711133752067 44.6035930662995 255.409090909091 "6" "Sti" "4" "3" "17" "A2" 56
"31687" "9" 1593 15930 370.497811715975 1091.5287318494 369.927597751446 1090.09142640256 -1.14398430305975 10.2803473417869 -1.83929450930549 28.5614128360933 220.388888888889 "6" "Sti" "4" "3" "17" "A2" 56
"31688" "9" 1594 15940 376.746900965943 1092.47833035699 378.181334598778 1092.85280310348 -1.46669847438025 13.1803991732834 1.31143541915787 7.87129298603327 232.136363636364 "6" "Sti" "4" "3" "17" "A2" 56
"31977...5380" "9" 1888 18880 33.5056374847012 1076.3524786311 37.3899826643488 1075.79448400083 -2.25049422258714 20.634446718567 5.74765252556602 3.77089706184142 291.045454545455 "7" "Sti" "4" "3" "17" "A2" 56
"31978...5381" "9" 1889 18890 87.8159904401173 1076.15637644263 90.9621863153113 1078.5901653215 -7.56757389097828 68.005555605802 -0.0657236170059221 18.8070324157118 274.166666666667 "7" "Sti" "4" "3" "17" "A2" 56
"31979...5382" "9" 1890 18900 139.31468729931 1095.59284341357 138.408782999984 1094.68786286919 -2.87499970099709 25.8360149302152 -3.96992748067791 14.6337657656475 251.590909090909 "7" "Sti" "4" "3" "17" "A2" 56
"31980...5383" "9" 1891 18910 154.805061860195 1093.84764347102 156.437812881834 1094.48999781012 -2.10212240608922 18.8905987885931 0.0290564408003888 6.21937798742692 280.888888888889 "7" "Sti" "4" "3" "17" "A2" 56
"31981...5384" "9" 1892 18920 172.314420770268 1097.70031424516 171.790367018502 1097.66345230746 -1.00896679353222 9.29911884952458 -0.981995558099754 4.65840178385929 305.818181818182 "7" "Sti" "4" "3" "17" "A2" 56
"31982" "9" 1893 18930.4 174.835330617928 1099.81854668725 177.001716563037 1098.37499784303 -0.490617951890308 4.40890923420741 0.168793524695957 1.91944045247465 335.4 "7" "Sti" "4" "3" "17" "A2" 56
"31983" "9" 1894 18939.9 187.447638318211 1092.41181021786 187.798466100148 1093.50154411824 -1.77951374602493 15.9914951277659 0.739093509514731 6.81742705609986 301.75 "7" "Sti" "4" "3" "17" "A2" 56
"32277...5387" "9" 2188 21880 35.4687096700449 1045.37178167186 40.6667620839329 1048.37485072715 -4.07020610653621 37.2538327984816 8.26134613684854 24.9782457671656 313.045454545455 "8" "Sti" "4" "3" "17" "A2" 56
"32278...5388" "9" 2189 21890 111.290142528342 1075.9366845335 114.958689196173 1074.17832262743 -9.63526811190718 86.5867675428021 0.898579228267238 22.1104565147161 309.222222222222 "8" "Sti" "4" "3" "17" "A2" 56
"32279...5389" "9" 2190 21900 184.302481875232 1079.54296679741 186.343525507873 1079.93162191802 -6.438345112271 57.8578079117095 -4.40025054235775 20.0067406818769 321.136363636364 "8" "Sti" "4" "3" "17" "A2" 56
"32280...5390" "9" 2191 21910.25 229.414317750241 1088.40031339301 231.649033179813 1089.76323446837 -4.11238913050255 36.955741921528 -1.53485172252525 12.110264001042 355.4375 "8" "Sti" "4" "3" "17" "A2" 56
"32281" "9" 2192 21920.5 272.117548908893 1091.78452402891 274.680701418951 1092.23566857849 -5.72695473646467 51.4649403353513 1.99234465167618 16.2482599602313 318.5 "8" "Sti" "4" "3" "17" "A2" 56
"32282" "9" 2193 21930 321.557256291383 1095.44418447222 323.542452508982 1093.43300473392 -4.93981193719476 44.3913280817237 0.276175186652267 7.64752290876504 259.722222222222 "8" "Sti" "4" "3" "17" "A2" 56
"32283" "9" 2194 21940 368.927934817061 1082.32897790499 370.128119296601 1082.8836444867 -4.98879664569351 44.8315262701572 -3.15462942794215 7.11973671737246 272.727272727273 "8" "Sti" "4" "3" "17" "A2" 56
"32577...5394" "9" 2488 24880 60.1744417471135 1075.59815739432 65.9242211964484 1076.22643589678 -7.66282794573453 68.861550540338 6.7678032957927 22.1385916788965 309.181818181818 "9" "Sti" "4" "3" "17" "A2" 56
"32578...5395" "9" 2489 24890 134.803089486183 1087.0179105823 135.733477454266 1086.86288159591 -5.80885290650936 52.2009134011217 -4.53972643171764 9.56390958938459 327.333333333333 "9" "Sti" "4" "3" "17" "A2" 56
"32579...5396" "9" 2490 24900 177.81953642299 1092.33418770843 178.685026123369 1093.19465491387 -4.30447321376175 38.681894185551 -1.60814722269694 17.0018191230552 272.681818181818 "9" "Sti" "4" "3" "17" "A2" 56
"32580...5397" "9" 2491 24910 204.250872704344 1097.48972631221 206.860032697646 1096.95463806311 -2.72882215699475 24.5223990686216 1.21749330187265 4.79693067234939 220.722222222222 "9" "Sti" "4" "3" "17" "A2" 56
"32581" "9" 2492 24919.6 244.714363526067 1091.384946059 249.042452350757 1091.67529120441 -6.50293691321309 58.4382583141671 3.55037760264574 9.9974843083005 308.35 "9" "Sti" "4" "3" "17" "A2" 56
"32582" "9" 2493 24930 309.299707757233 1095.09089002847 311.26919980596 1094.9673799075 -6.51365219434396 58.5345505548872 -1.26336269899849 21.1890695338057 287.111111111111 "9" "Sti" "4" "3" "17" "A2" 56
"32583" "9" 2494 24940 365.405056731732 1087.43872106067 367.336315374632 1085.90018987876 -6.10839804408035 54.8927580798789 -2.10141532031201 7.54587337941007 246.772727272727 "9" "Sti" "4" "3" "17" "A2" 56
"32877" "9" 2788 27880 7.04445187981442 1085.27929904551 6.95937476580439 1082.22805643029 -0.353153875221485 3.17359643193051 -0.155584191479116 19.5102810103997 167.272727272727 "10" "Sti" "4" "3" "17" "A2" 56
"32878" "9" 2789 27890 15.3917298172697 1079.86290886291 18.988209351756 1081.32586218795 -2.78878254209611 25.0612295262954 4.0718365447649 13.8849131529651 220.833333333333 "10" "Sti" "4" "3" "17" "A2" 56
"32879" "9" 2790 27900 50.2298907615458 1090.07772963617 51.0620831252471 1088.62622248286 -3.37776648120065 30.3540988921894 -1.73977490271219 9.70691037301003 166 "10" "Sti" "4" "3" "17" "A2" 56
"32880" "9" 2791 27910 84.4373099998818 1070.93662615454 87.4001304652725 1069.14544675264 -5.01402532868892 45.0582423391408 2.85220590399264 23.1688559457757 272.722222222222 "10" "Sti" "4" "3" "17" "A2" 56
"32881" "9" 2792 27920 136.663967295924 1045.77133573738 139.710249755853 1045.41115170774 -6.44216062294411 57.8920957729161 0.150614161277517 10.7742825956882 274.363636363636 "10" "Sti" "4" "3" "17" "A2" 56
"32882" "9" 2793 27930 185.446000258434 1037.27115361034 186.658865742496 1037.73260749052 -3.91274865410384 35.1616845770617 -2.08542815447458 3.8842049349264 283.833333333333 "10" "Sti" "4" "3" "17" "A2" 56
"32883" "9" 2794 27940 217.391423619053 1035.25025010499 218.191531655418 1037.70693224364 -2.96208270848393 26.6185812312892 -2.38087107577905 15.7996966887692 255.727272727273 "10" "Sti" "4" "3" "17" "A2" 56
"34071" "9" 3986 39859.6666666667 113.453336709145 1034.23376040779 113.921689273639 1037.46227309088 -7.67805256038171 68.9983656402474 -0.0285820808085475 13.549666227482 302.333333333333 "11" "Sti" "4" "3" "17" "A2" 56
"34072" "9" 3987 39870.25 174.446892158208 1041.39981018263 178.838102144313 1040.8178280086 -7.12327193110625 64.01286229707 0.972549558921372 11.0122405598374 297.6875 "11" "Sti" "4" "3" "17" "A2" 56
"34073" "9" 3988 39880 243.143256404505 1037.80076257736 243.336211765399 1038.73677525126 -6.09993159706724 54.8166748540752 -6.72882770175639 11.4286585145001 317.954545454545 "11" "Sti" "4" "3" "17" "A2" 56
"34074" "9" 3989 39889.5 264.508988666365 1041.86006396364 264.087126736067 1040.82023162784 -0.315696854658662 3.0408967220871 -1.21166957166412 3.68940675703311 330.6875 "11" "Sti" "4" "3" "17" "A2" 56
"34075" "9" 3990 39900 267.486512445196 1035.55961588087 268.5649660417 1035.08986557057 -1.24801363653769 11.215200800027 2.00673162904604 7.20166903294285 359.727272727273 "11" "Sti" "4" "3" "17" "A2" 56
"34076" "9" 3991 39910.1428571429 283.519193810528 1032.25402633283 286.342677001196 1033.61691009096 -2.01980819304206 18.1508869769648 0.573457789026691 11.3862825570066 312.357142857143 "11" "Sti" "4" "3" "17" "A2" 56
"34077" "9" 3992 39920 304.444158268216 1036.12609969009 305.226036521674 1035.7537930955 -2.37168360222675 21.3129945493998 -0.305615703342198 6.30581393835291 277.681818181818 "11" "Sti" "4" "3" "17" "A2" 56
"83100" "11" 82 820 93.887625574388 85.9142509970544 103.080453928498 83.9482435241121 -13.42841291086 120.673639142902 7.49846956812923 107.853567912264 301.318181818182 "1" "Sti" "4" "4" "19" "A2" 30
"84100" "11" 83 830 211.103029024295 60.5568808675738 210.333769113711 60.1632693644832 -7.88678063293501 70.8740881305739 -7.24102899840773 54.1287322081078 304.388888888889 "1" "Sti" "4" "4" "19" "A2" 30
"85100" "11" 84 840.5 240.539570004535 41.659390131333 241.156106859399 41.0579811325412 -1.09227549820826 11.7110178458636 -1.71851619782015 10.3057935812761 433.2 "1" "Sti" "4" "4" "19" "A2" 30
"86100" "11" 85 850 258.18344402193 35.3988437378377 257.884842114452 36.2241158280692 -2.37513282028318 21.3439907436507 -0.919123778109878 20.637491170655 353.5 "1" "Sti" "4" "4" "19" "A2" 30
"87100" "11" 86 860 273.199956879321 38.754868888522 276.292509189091 38.9871848152126 -2.85612726349835 25.666418885799 3.14346946506862 26.114147209665 298.545454545455 "1" "Sti" "4" "4" "19" "A2" 30
"88100" "11" 87 870 317.438798068794 43.4515483666262 321.594568830504 43.3567327217516 -6.0858943194398 54.6905296881344 1.76512404773661 54.6845248092555 307.611111111111 "1" "Sti" "4" "4" "19" "A2" 30
"89100" "11" 88 880 377.903294600341 44.9444799668106 378.116718840698 44.5785050446931 -5.32167657247003 47.8229320623681 -5.28944630380897 47.422879062331 323 "1" "Sti" "4" "4" "19" "A2" 30
"38310" "11" 382 3819.8 110.341188012618 59.8213227404246 116.776266258986 61.7408855725258 -12.9428553658969 116.310204956528 3.24921867313235 101.809242787986 437.95 "2" "Sti" "4" "4" "19" "A2" 30
"38410" "11" 383 3830 193.917672703897 70.199193491435 193.735018806841 67.6086190470618 -3.82200013447793 34.3461783677439 -6.38459047571288 30.9924498628408 483.444444444444 "2" "Sti" "4" "4" "19" "A2" 30
"38510" "11" 384 3840 230.28476011634 51.6607627284446 232.601182301605 51.8190064778721 -5.88847545919108 52.9164367659253 2.26231888190063 47.5082550246204 389.954545454545 "2" "Sti" "4" "4" "19" "A2" 30
"38610" "11" 385 3850 278.306504494002 47.3968811058519 282.357458411731 50.4265055869077 -4.98888941654956 44.8323599499733 -0.111653582878574 46.7188092597424 438.444444444444 "2" "Sti" "4" "4" "19" "A2" 30
"38710" "11" 386 3860 335.320353514529 62.30116061532 337.114531624161 60.3934664445994 -6.75956643028591 60.7444443051875 -0.72289776962964 58.9978948253518 430.272727272727 "2" "Sti" "4" "4" "19" "A2" 30
"38810" "11" 387 3870 382.17514774167 50.0613808463835 382.447538254788 48.9913827202129 -3.34230325538145 30.0354107088756 -3.20194245870931 28.4145785003307 432.333333333333 "2" "Sti" "4" "4" "19" "A2" 30
"38910" "11" 388 3880 390.413862285534 40.1226161083802 389.777127517003 40.4088853805715 0.972983174757154 10.8379303457867 -1.54003839595111 10.9295532508725 381.5 "2" "Sti" "4" "4" "19" "A2" 30
"68310" "11" 682 6820 374.79572002859 46.7158231111898 377.734628778529 46.7454975194013 -2.65630108214163 26.3302064015186 4.57544065462173 26.7954996355042 434.863636363636 "3" "Sti" "4" "4" "19" "A2" 30
"68410" "11" 683 6830 400.908052882351 53.5919480017677 398.154845329658 53.4182764890505 -0.104690784989243 13.6342658250908 -5.22283712887918 13.9722248930294 429.777777777778 "3" "Sti" "4" "4" "19" "A2" 30
"68510" "11" 684 6840 384.41142633176 53.2866221159594 384.198230503531 54.0574706221427 1.7916164977951 16.1002557914009 1.38144242404036 15.5967962681493 484.5 "3" "Sti" "4" "4" "19" "A2" 30
"68610" "11" 685 6850 381.147257377045 65.1127722515193 382.220878245328 65.670918159126 -1.02494758234985 9.2106308849684 2.5355090732844 11.6550571388137 462.666666666667 "3" "Sti" "4" "4" "19" "A2" 30
"68710" "11" 686 6860 394.685677503554 65.5727245193986 394.722735267567 64.9053420784895 -1.02634259998891 11.4234261389851 -3.02041025452075 9.55372837421947 427.590909090909 "3" "Sti" "4" "4" "19" "A2" 30
"68810" "11" 687 6870 397.636644919715 53.4597046728975 398.184354554574 52.3322107668713 -0.415228042606106 4.46787101358285 1.2848225910912 3.0360616185805 344.222222222222 "3" "Sti" "4" "4" "19" "A2" 30
"68910" "11" 688 6880 400.489982133514 47.0323465853605 400.018257763512 48.3146841165774 0.282660605119216 4.46725378612365 -1.08586469537346 2.73252558846821 328.636363636364 "3" "Sti" "4" "4" "19" "A2" 30
"98310" "11" 982 9820 95.25862051137 90.6808030992238 100.938133796295 93.6728524520081 -11.2759003548639 101.330212249708 4.90196814863262 81.4754850009137 292.272727272727 "4" "Sti" "4" "4" "19" "A2" 30
"98410" "11" 983 9830 181.400420118197 110.981329844111 181.750628760451 110.475004037933 -5.45513503124485 49.0222486161312 -6.4016695772076 43.7207606293306 284.777777777778 "4" "Sti" "4" "4" "19" "A2" 30
"98510" "11" 984 9840 212.718887280287 104.679277573078 216.666660046993 103.465915594874 -4.31026234443498 38.7339178662681 2.60788786724945 28.7382732597427 334.318181818182 "4" "Sti" "4" "4" "19" "A2" 30
"98610" "11" 985 9850 270.07013237679 93.6692373013426 272.764937919942 94.9727054216961 -7.05055745845937 63.3594179853033 2.40684963895711 60.1571149823857 340.111111111111 "4" "Sti" "4" "4" "19" "A2" 30
"98710" "11" 986 9860 334.031331909291 99.7058050866377 337.571311016142 98.6864280426648 -7.34773395782075 66.0299770367519 -1.2449905221572 63.0724245456402 316.227272727273 "4" "Sti" "4" "4" "19" "A2" 30
"98810" "11" 987 9870 390.930939222337 92.7954229295054 389.127573993059 93.7962143668144 -3.39720158347821 30.5287512903928 -6.09844082130661 29.1280376287287 290.333333333333 "4" "Sti" "4" "4" "19" "A2" 30
"98910" "11" 988 9880 395.230620669999 96.6670996809839 395.225797612223 96.4806328429041 0.467266123799001 4.19905941091679 -0.472851639609701 3.34430962761951 299.318181818182 "4" "Sti" "4" "4" "19" "A2" 30
"128310" "11" 1282 12820 395.992122963174 103.093455862662 397.024778849111 100.607657657758 -0.192967422491167 5.97593451178773 1.37247864755335 3.27568265681765 307.227272727273 "5" "Sti" "4" "4" "19" "A2" 30
"128410" "11" 1283 12830 402.276567566411 85.8755082352058 401.08803657575 86.7814011113237 -0.120135382176262 4.62235780751973 -1.3438345128298 3.83740684642243 404.888888888889 "5" "Sti" "4" "4" "19" "A2" 30
"128510" "11" 1284 12840 400.049121933529 77.7998729196827 400.718668999153 78.8991137269933 -0.35035237225601 5.6519782774119 1.02696318266868 7.23443299340164 386.545454545455 "5" "Sti" "4" "4" "19" "A2" 30
"128610" "11" 1285 12850 404.4201498671 85.7352384711297 403.548099962557 85.4953472086055 0.224104182911165 3.79527899367753 -1.42475731173084 4.07304172001182 285.777777777778 "5" "Sti" "4" "4" "19" "A2" 30
"128710" "11" 1286 12859.6 400.35661800695 89.2618597980727 400.694511988789 89.9164027550579 -0.00604175811267378 2.87373447554148 1.05258716943945 4.43773176005766 299.6 "5" "Sti" "4" "4" "19" "A2" 30
"128810" "11" 1287 12870 401.126068196277 94.8261097394472 400.86065135687 94.2394188319705 0.248136370855635 3.13354200707198 -0.66380335942506 4.33924523632754 300.777777777778 "5" "Sti" "4" "4" "19" "A2" 30
"128910" "11" 1288 12880 397.774287726827 88.0280130589675 397.574101256945 87.7038333580867 0.377889823877877 3.39588457289204 -0.0488320823720301 4.92135512902286 323 "5" "Sti" "4" "4" "19" "A2" 30
"158310" "11" 1582 15820 391.153554862575 49.9660533612223 390.316544115216 48.7984488190121 0.29684783205958 7.18805891417253 -1.97944950382191 7.66569489278373 383.045454545455 "6" "Sti" "4" "4" "19" "A2" 30
"158410" "11" 1583 15829.5 385.234219256074 38.7525273253728 386.656853307088 42.6777785429753 -0.0598210488720187 3.04605356650421 1.16948209097325 4.51943919257587 394.875 "6" "Sti" "4" "4" "19" "A2" 30
