"cond" "ID" "cat" "size" "absdY"
"2752" "Control N°1" "31" "1" 427.8571 75.57096
"2753" "Control N°1" "31" "1" 467.7 81.35884
"2754" "Control N°1" "31" "1" 488.375 117.3052
"2755" "Control N°1" "31" "1" 486.8125 62.78049
"2756" "Control N°1" "31" "1" 481 6.066315
"2757" "Control N°1" "31" "1" 487.25 6.014779
"2827" "Control N°1" "32" "1" 497.1667 3.039563
"2828" "Control N°1" "32" "1" 336.7778 70.68988
"2829" "Control N°1" "32" "1" 368.7222 74.13081
"2830" "Control N°1" "32" "1" 386.0455 45.22567
"2831" "Control N°1" "32" "1" 307.5 53.09147
"2832" "Control N°1" "32" "1" 365.0909 45.73868
"2833" "Control N°1" "32" "1" 429 11.59595
"2904" "Control N°1" "33" "1" 303.9444 14.94477
"2905" "Control N°1" "33" "1" 312.6364 16.12212
"2906" "Control N°1" "33" "1" 377.3889 6.303145
"2907" "Control N°1" "33" "1" 449 5.823175
"2908" "Control N°1" "33" "1" 490.0556 1.366652
"2909" "Control N°1" "33" "1" 489.4545 0.3621405
"2910" "Control N°1" "33" "1" 485.7222 0.5600204
"2981" "Control N°1" "34" "1" 396.8889 13.45968
"2982" "Control N°1" "34" "1" 379.8182 120.3901
"2983" "Control N°1" "34" "1" 378.1111 107.9785
"2984" "Control N°1" "34" "1" 301.7273 98.14636
"2985" "Control N°1" "34" "1" 314.6111 12.53353
"2986" "Control N°1" "34" "1" 369.4091 10.5677
"2987" "Control N°1" "34" "1" 401.5556 11.05319
"3058" "Control N°1" "35" "1" 408.3333 0.3422237
"3059" "Control N°1" "35" "1" 397.8182 67.09402
"3060" "Control N°1" "35" "1" 400.5556 97.52199
"3061" "Control N°1" "35" "1" 377.3636 95.93336
"3062" "Control N°1" "35" "1" 412.8333 19.98927
"3063" "Control N°1" "35" "1" 397.4091 1.121221
"3064" "Control N°1" "35" "1" 371.8333 42.69954
"3135" "Control N°1" "36" "1" 269.8182 10.4342
"3136" "Control N°1" "36" "1" 346.3333 1.528578
"3137" "Control N°1" "36" "1" 369.3 0.8326734
"3138" "Control N°1" "36" "1" 369.1667 2.880162
"3139" "Control N°1" "36" "1" 369.0625 3.720969
"3140" "Control N°1" "36" "1" 360.5556 42.2605
"3141" "Control N°1" "36" "1" 358.1818 84.45101
"3142" "Control N°1" "36" "1" 370.125 47.97653
"3223" "Control N°1" "37" "1" 343.4091 4.201854
"3224" "Control N°1" "37" "1" 302.7222 12.74729
"3225" "Control N°1" "37" "1" 237 95.04233
"3226" "Control N°1" "37" "1" 277.3333 36.33348
"3227" "Control N°1" "37" "1" 212.4375 45.06292
"3228" "Control N°1" "37" "1" 224.6667 51.26435
"3229" "Control N°1" "37" "1" 212.8636 90.84056
"3230" "Control N°1" "37" "1" 269.1667 27.25634
"3311" "Control N°1" "38" "1" 247.1818 12.84876
"3312" "Control N°1" "38" "1" 294.8333 38.66719
"3313" "Control N°1" "38" "1" 292.4 15.78592
"3314" "Control N°1" "38" "1" 318.6875 16.71431
"3315" "Control N°1" "38" "1" 309.75 23.97249
"3316" "Control N°1" "38" "1" 320.9444 13.12256
"3317" "Control N°1" "38" "1" 342.1 52.32436
"3318" "Control N°1" "38" "1" 322.2778 20.19402
"3399" "Control N°1" "39" "1" 361.9091 17.92011
"3400" "Control N°1" "39" "1" 200.2222 92.09131
"3401" "Control N°1" "39" "1" 252.8 91.81279
"3402" "Control N°1" "39" "1" 263.9444 45.25152
"3403" "Control N°1" "39" "1" 296 31.84103
"3404" "Control N°1" "39" "1" 332.7778 30.9732
"3405" "Control N°1" "39" "1" 355.6818 8.799011
"3406" "Control N°1" "39" "1" 347.9444 11.13055
"3487" "Control N°1" "40" "1" 256.2727 59.74
"3488" "Control N°1" "40" "1" 190.7222 102.7628
"3489" "Control N°1" "40" "1" 245.7 38.84677
"3490" "Control N°1" "40" "1" 230.4444 40.73529
"3491" "Control N°1" "40" "1" 200.6875 57.57621
"3492" "Control N°1" "40" "1" 236 46.02858
"3493" "Control N°1" "40" "1" 253.7727 13.91376
"3494" "Control N°1" "40" "1" 251.1667 1.502083
"3575" "Control N°1" "41" "1" 135.5 4.257682
"3576" "Control N°1" "41" "1" 208.6111 3.996701
"3577" "Control N°1" "41" "1" 174.6 3.126949
"3578" "Control N°1" "41" "1" 294.2222 3.416856
"3579" "Control N°1" "41" "1" 132.6818 2.410798
"3580" "Control N°1" "41" "1" 220.6111 2.228732
"3581" "Control N°1" "41" "1" 219.5455 2.791202
"3653" "Control N°1" "42" "1" 295 24.84379
"3654" "Control N°1" "42" "1" 307.7778 54.3768
"3655" "Control N°1" "42" "1" 252.35 9.835434
"3656" "Control N°1" "42" "1" 213.5 2.550582
"3657" "Control N°1" "42" "1" 251.0909 6.587714
"3658" "Control N°1" "42" "1" 257.8333 1.48081
"3659" "Control N°1" "42" "1" 317.9091 3.010589
"3731" "Control N°1" "43" "1" 242.9286 4.639398
"3732" "Control N°1" "43" "1" 234.3889 26.13846
"3733" "Control N°1" "43" "1" 268.55 84.30103
"3734" "Control N°1" "43" "1" 276.0556 72.69119
"3735" "Control N°1" "43" "1" 261.8182 61.25072
"3736" "Control N°1" "43" "1" 257.8333 42.63799
"3737" "Control N°1" "43" "1" 263.4091 53.93469
"3809" "Control N°1" "44" "1" 178.1429 54.8271
"3810" "Control N°1" "44" "1" 199.2778 52.32118
"3811" "Control N°1" "44" "1" 202.5 18.99192
"3812" "Control N°1" "44" "1" 257.6111 6.357236
"3813" "Control N°1" "44" "1" 198.8182 5.352229
"3814" "Control N°1" "44" "1" 215.1111 3.345797
"3815" "Control N°1" "44" "1" 199.1364 5.496871
"3887" "Control N°1" "45" "1" 141.4286 44.15266
"3888" "Control N°1" "45" "1" 162.8333 46.82755
"3889" "Control N°1" "45" "1" 152.6 58.31859
"3890" "Control N°1" "45" "1" 124.7222 11.79694
"3891" "Control N°1" "45" "1" 186.4091 21.94067
"3892" "Control N°1" "45" "1" 183.3889 49.67931
"3893" "Control N°1" "45" "1" 213 57.4968
"3965" "Control N°1" "46" "1" 227.8333 0.3019156
"3966" "Control N°1" "46" "1" 200.0455 25.92003
"3967" "Control N°1" "46" "1" 211.5 81.13098
"3968" "Control N°1" "46" "1" 204.9091 49.01646
"3969" "Control N°1" "46" "1" 221.25 6.636951
"3970" "Control N°1" "46" "1" 175.3 36.20691
"3971" "Control N°1" "46" "1" 177.8333 8.577356
"3972" "Control N°1" "46" "1" 193.0909 47.20952
"4043" "Control N°1" "47" "1" 207.9444 37.07324
"4044" "Control N°1" "47" "1" 202.2727 55.7445
"4045" "Control N°1" "47" "1" 176.0556 55.52247
"4046" "Control N°1" "47" "1" 225.9545 40.57383
"4047" "Control N°1" "47" "1" 257 3.375524
"4048" "Control N°1" "47" "1" 231.4 4.813495
"4049" "Control N°1" "47" "1" 270.8889 5.336224
"4050" "Control N°1" "47" "1" 268.0909 4.41954
"4121" "Control N°1" "48" "1" 248.5 2.954782
"4122" "Control N°1" "48" "1" 283.4545 3.728681
"4123" "Control N°1" "48" "1" 208.8889 48.33891
"4124" "Control N°1" "48" "1" 197 69.28316
"4125" "Control N°1" "48" "1" 262.6875 19.09873
"4126" "Control N°1" "48" "1" 214.85 26.76435
"4127" "Control N°1" "48" "1" 232.3889 39.22282
"4128" "Control N°1" "48" "1" 201.0909 62.11314
"4199" "Control N°1" "49" "1" 288.1111 0.4259471
"4200" "Control N°1" "49" "1" 206.9091 17.72399
"4201" "Control N°1" "49" "1" 199.3889 30.13339
"4202" "Control N°1" "49" "1" 174.8182 27.24491
"4203" "Control N°1" "49" "1" 239.9375 38.37474
"4204" "Control N°1" "49" "1" 237.15 29.61424
"4205" "Control N°1" "49" "1" 219.7222 32.82389
"4206" "Control N°1" "49" "1" 225.1818 28.15916
"4277" "Control N°1" "50" "1" 230.7778 0.594965
"4278" "Control N°1" "50" "1" 201.5455 15.69236
"4279" "Control N°1" "50" "1" 204.7778 8.678162
"4280" "Control N°1" "50" "1" 217.9091 29.25452
"4281" "Control N°1" "50" "1" 207.75 25.75352
"4282" "Control N°1" "50" "1" 234.95 2.908148
"4283" "Control N°1" "50" "1" 228.5 5.799032
"4284" "Control N°1" "50" "1" 177.8636 21.90696
"4355" "Control N°1" "56" "1" 197.5909 76.87948
"4356" "Control N°1" "56" "1" 190.1111 25.91901
"4357" "Control N°1" "56" "1" 213.1364 13.3362
"4358" "Control N°1" "56" "1" 209.4444 39.07493
"4359" "Control N°1" "56" "1" 183.8636 30.8477
"4360" "Control N°1" "56" "1" 173.2778 7.746114
"4361" "Control N°1" "56" "1" 211.9545 32.78428
"4442" "Control N°1" "57" "1" 243.2727 90.70055
"4443" "Control N°1" "57" "1" 238.2222 81.76416
"4444" "Control N°1" "57" "1" 246.5455 60.29277
"4445" "Control N°1" "57" "1" 288.5556 24.86494
"4446" "Control N°1" "57" "1" 268.8636 5.081641
"4447" "Control N°1" "57" "1" 277.8889 8.882501
"4448" "Control N°1" "57" "1" 263.7727 7.456267
"4529" "Control N°1" "58" "1" 260.2273 12.72374
"4530" "Control N°1" "58" "1" 292.5 5.174825
"4531" "Control N°1" "58" "1" 316.9545 7.743081
"4532" "Control N°1" "58" "1" 257.0556 8.567243
"4533" "Control N°1" "58" "1" 293.6364 6.603099
"4534" "Control N°1" "58" "1" 302.3333 8.102565
"4535" "Control N°1" "58" "1" 228 6.282045
"4616" "Control N°1" "59" "1" 341.1364 20.50317
"4617" "Control N°1" "59" "1" 250.4444 67.85677
"4618" "Control N°1" "59" "1" 297.6364 35.89743
"4619" "Control N°1" "59" "1" 243.6667 51.0268
"4620" "Control N°1" "59" "1" 228.5909 14.44309
"4621" "Control N°1" "59" "1" 258.3333 11.53738
"4622" "Control N°1" "59" "1" 280.3182 7.457949
"4703" "Control N°1" "60" "1" 248.9091 0.4306546
"4704" "Control N°1" "60" "1" 244.8333 0.226761
"4705" "Control N°1" "60" "1" 235.4545 0.194607
"4706" "Control N°1" "60" "1" 234.0556 0.2326099
"4707" "Control N°1" "60" "1" 242.8636 0.193429
"4708" "Control N°1" "60" "1" 246.5556 0.2575021
"4709" "Control N°1" "60" "1" 240.7727 0.317215
"4790" "Control N°1" "61" "1" 263 10.34674
"4791" "Control N°1" "61" "1" 169.25 113.3129
"4792" "Control N°1" "61" "1" 168.8333 65.69327
"4793" "Control N°1" "61" "1" 202.75 25.80372
"4794" "Control N°1" "61" "1" 200.7222 13.21641
"4795" "Control N°1" "61" "1" 203.7273 6.373119
"4796" "Control N°1" "61" "1" 253.8889 0.3204656
"4867" "Control N°1" "62" "1" 272.4 2.141051
"4868" "Control N°1" "62" "1" 279.7 63.83646
"4869" "Control N°1" "62" "1" 317.9167 69.87826
"4870" "Control N°1" "62" "1" 250.55 61.23102
"4871" "Control N°1" "62" "1" 227.7778 18.14507
"4872" "Control N°1" "62" "1" 287.7727 11.5471
