"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond"
"3648" 2 1326 13260 308.775474973136 160.05173469441 4.71578105821226 4.82913691572236 0.0580385561346475 7.8587351202915 365.272727272727 5 "ITI" "P2"
"3649" 2 1327 13270 305.085543831044 151.90713036895 -3.98188944351898 5.9319233335442 1.40707913576932 7.4865916145597 356.277777777778 5 "ITI" "P2"
"3650" 2 1328 13280 313.334765397757 156.493844629628 4.51399146634748 12.8472230258998 -3.22908185232387 10.9183003952321 423.090909090909 5 "ITI" "P2"
"3651" 2 1329 13290 292.410763335577 164.189929337747 19.2865243612354 19.2865243612354 0.636723811702097 13.237425449937 420.777777777778 5 "ITI" "P2"
"3652" 2 1330 13300 270.755030913223 169.465279446539 32.21296367808 32.21296367808 -1.09093109482802 28.7229738363686 431.136363636364 5 "ITI" "P2"
"3653" 2 1331 13310 246.255524598338 164.671463586758 10.8261991862518 10.8261991862518 1.3585827470649 9.25114917473223 435.888888888889 5 "ITI" "P2"
"3654" 2 1332 13320 226.534851089335 164.818610613212 34.0997625460132 34.0997625460132 -0.805614403168107 28.8310060153592 414.227272727273 5 "ITI" "P2"
"3655" 2 1333 13330 203.522287612836 164.468833793446 10.808269548985 10.808269548985 1.0213341902186 4.60654796330596 431.944444444444 5 "ITI" "P2"
"3656" 2 1334 13340 192.598231762473 172.959555352908 6.17668771272386 6.7285688423469 0.706927403019705 3.93863924603903 451 5 "ITI" "P2"
"3657" 2 1335 13350 183.194038597385 170.798973923667 20.2733020075446 20.2733020075446 -1.93015466619789 11.5462734399128 425.222222222222 5 "ITI" "P2"
"3658" 2 1336 13360 161.603100582619 175.419672695289 22.9300961399193 22.9300961399193 -0.396048705467621 14.8969309565577 424.181818181818 5 "ITI" "P2"
"3659" 2 1337 13370 132.956488341795 174.773534177219 28.7889623192385 28.7889623192385 0.286316088968704 21.4502308750826 401.444444444444 5 "ITI" "P2"
"3660" 2 1338 13380 109.936814395453 168.464125830575 21.2731664980019 21.2731664980019 -0.391790051990526 13.1336067600627 448.363636363636 5 "ITI" "P2"
"3661" 2 1339 13390 82.8093712454776 166.776382174909 26.459862458053 26.459862458053 1.34230412921268 17.1593532176984 455 5 "ITI" "P2"
"3662" 2 1340 13400 65.9542271952353 164.305064246368 17.1134762423508 17.1134762423508 -1.26381333992599 5.08590695789016 460.136363636364 5 "ITI" "P2"
"3663" 2 1341 13410 41.3238895411131 167.667441592115 17.8876554779653 17.8876554779653 2.6897523371963 5.90458913722196 450.611111111111 5 "ITI" "P2"
"3664" 2 1342 13420 38.7098679696256 168.017515973492 -2.86610302170953 2.86610302170953 0.221010308849493 2.61869596279655 457.954545454545 5 "ITI" "P2"
"3665" 2 1343 13430 39.2414982982551 168.923615143992 0.667788690089694 0.68527705477247 -0.112694974339384 0.181701293714042 487.111111111111 5 "ITI" "P2"
"3666" 2 1344 13440 38.8217326240261 169.002456510095 0.347390072756703 0.347390072756703 0.000603865852980334 0.262000410721754 489.363636363636 5 "ITI" "P2"
"3667" 2 1345 13450 38.5012038133961 169.4161162862 0.530205346460129 0.530205346460129 -0.00482501820163606 0.206551458215017 481.444444444444 5 "ITI" "P2"
"3668" 2 1346 13460 38.4502304502663 169.827521650652 -0.436770209218921 0.544721959039279 0.00773344520352737 0.509002295136213 465.909090909091 5 "ITI" "P2"
"3669" 2 1347 13470 38.4010464460741 169.99517384046 0.0859948079453972 0.404849272814616 0.0488240081691771 0.314300920383573 479.388888888889 5 "ITI" "P2"
"3670" 2 1348 13480 38.6287889249315 170.335441874481 -0.166134094485805 0.296140733476825 -0.0737863450834197 0.324570111683983 479.363636363636 5 "ITI" "P2"
"3671" 2 1349 13490 38.3894808855982 170.482775838818 0.75628956134036 0.75628956134036 -0.0379949519672493 0.12764661178494 486.444444444444 5 "ITI" "P2"
"3672" 2 1350 13500 38.0512623993464 170.712239951307 -0.462126896513567 0.524160714089192 0.0999190747057526 0.51649940149639 489.909090909091 5 "ITI" "P2"
"3673" 2 1351 13510 38.1246439581559 170.975822761414 0.324333050617177 0.329048413968799 -0.0141494856457314 0.168129319637501 486.888888888889 5 "ITI" "P2"
"3674" 2 1352 13520 38.4180467167603 171.385034832599 -0.336216933914059 0.462213149486985 -0.015356425980336 0.531198654771089 491.727272727273 5 "ITI" "P2"
"3675" 2 1353 13530 38.1678540362554 171.719288752836 0.351345772182626 0.351345772182626 -0.0228202922498113 0.127407096276897 476.944444444444 5 "ITI" "P2"
"3676" 2 1354 13540 37.9621440131207 171.88302920403 0.0338691253638927 0.286188633224057 0.0922263084027861 0.184066812841593 483.590909090909 5 "ITI" "P2"
"3677" 2 1355 13550 38.1959477506818 172.11001635702 -0.357223818171242 0.357223818171242 -0.0414171692488168 0.342524214038434 479.666666666667 5 "ITI" "P2"
"3678" 2 1356 13560 38.385847014 172.457317738046 0.218998287420568 0.340128295075566 -0.117342231221315 0.305519766243947 472.545454545455 5 "ITI" "P2"
"3679" 2 1357 13570 37.9241012810171 172.65848940123 0.235187123625089 0.301592249998059 0.135554691808167 0.255404495032053 473.277777777778 5 "ITI" "P2"
"3680" 2 1358 13580 37.975179797562 173.056920556728 0.0459218828626362 0.293298551109295 -0.0519794234887598 0.331625334903322 470.045454545455 5 "ITI" "P2"
"3681" 2 1359 13590 37.9660832423748 173.413949608491 -0.121814896526821 0.190149262027809 0.0120469144874136 0.31615828488043 468.111111111111 5 "ITI" "P2"
"3682" 2 1360 13600 37.8627823014718 173.565072220618 -0.202182271067379 0.495401852126669 0.178487279111216 0.317492440900338 473.227272727273 5 "ITI" "P2"
"3683" 2 1361 13610 39.0495870385025 173.993619815303 -1.41131211207338 1.41454743315418 -0.173374993836759 0.749962877952356 463.666666666667 5 "ITI" "P2"
"3684" 2 1362 13620 39.1381023650315 174.333173413652 0.716992981515197 0.941585218400341 -0.14069084563257 0.243086387368521 462.681818181818 5 "ITI" "P2"
"3685" 2 1363 13630 38.6876037124754 174.511794446413 0.671193070237827 0.715325527731743 0.164374734919932 0.155890197654003 464.222222222222 5 "ITI" "P2"
"3686" 2 1364 13640 38.2991032979162 174.690905655836 0.162813760980725 0.411282573425808 -0.0684453010742914 0.21146202243537 470.818181818182 5 "ITI" "P2"
"3687" 2 1365 13650 37.8198278592697 174.660210694409 0.209598499908175 0.285233116864525 0.0698702582830606 0.13513326568355 470.611111111111 5 "ITI" "P2"
"3688" 2 1366 13660 38.1006078704083 174.813991505011 -0.41423580082666 0.41423580082666 -0.0187146429131531 0.279347142045253 469.090909090909 5 "ITI" "P2"
"3689" 2 1367 13670 38.1099790161109 174.864948714514 0.221551447778943 0.245031847727468 0.00696365693168843 0.112557638611008 468.611111111111 5 "ITI" "P2"
"3690" 2 1368 13680 38.2506104053522 174.857185178826 -0.616727336258791 0.616727336258791 0.0662829745337845 0.278158221398428 468.681818181818 5 "ITI" "P2"
"3691" 2 1369 13690 38.9977601828498 175.137785879458 -0.14143420170371 0.46055765853739 -0.128662974422966 0.279610293898855 463.333333333333 5 "ITI" "P2"
"3692" 2 1370 13700 38.3789108776825 175.358108864675 0.623773246085214 0.623773246085214 0.0108862068353588 0.115641922510804 472.590909090909 5 "ITI" "P2"
"3693" 2 1371 13710 37.9142055550793 175.361614632024 0.269449601072992 0.315121320053251 0.0433109175135513 0.148241076436278 472.777777777778 5 "ITI" "P2"
"3694" 2 1372 13720 38.2133335470736 175.345760680211 -0.409498034919693 0.526980155651202 -0.0401862463495348 0.18185335878519 469.681818181818 5 "ITI" "P2"
"3695" 2 1373 13730 38.303350176887 175.346389572935 -0.015014469609639 0.0694356402338343 0.0344619048124244 0.0576880302677978 469.222222222222 5 "ITI" "P2"
"3696" 2 1374 13740 38.3713345264204 175.444407939167 0.127417622885787 0.574763911827944 0.0170126497031404 0.147164742540042 469.954545454545 5 "ITI" "P2"
"3697" 2 1375 13750 37.9871505094159 175.479662042545 -0.0865286300006787 0.58374324483578 0.0391478710730482 0.217692190801415 472.5 5 "ITI" "P2"
"3698" 2 1376 13760 38.4006712296925 175.602510956508 0.0678021869007139 0.416614037685356 -0.0985273218630027 0.158015866714663 465.363636363636 5 "ITI" "P2"
"3699" 2 1377 13770 38.2591946425297 175.610385815394 -0.103200224989706 0.195183221918995 0.0552607361607542 0.104345421092006 478.777777777778 5 "ITI" "P2"
"3700" 2 1378 13780 38.1075786324214 175.4282646787 0.382248563754089 0.429484712558377 -0.0392185399937119 0.382166794078387 471.409090909091 5 "ITI" "P2"
"3701" 2 1379 13790 37.9814651903144 175.224469223504 -0.145541404606377 0.220077362689707 0.0318633795102841 0.148532604069288 468 5 "ITI" "P2"
"3702" 2 1380 13800 38.4411526179879 175.041897988056 -0.956658967748808 0.956658967748808 0.115151315475579 0.160261440295301 465.818181818182 5 "ITI" "P2"
"3703" 2 1381 13810 39.2123681935564 175.046441297335 0.423609038342214 0.938687627350753 -0.254312374003383 0.138538298348806 462.222222222222 5 "ITI" "P2"
"3704" 2 1382 13820 38.1515753246805 175.224384073459 0.607548826488667 0.685082913339997 0.127852793103905 0.202936070242146 472.5 5 "ITI" "P2"
"3705" 2 1383 13830 37.8577029456605 175.245189850057 0.0791727956885993 0.259980300741212 0.0140133989264939 0.202167215065714 469.444444444444 5 "ITI" "P2"
"3706" 2 1384 13840 37.9255740824815 175.391498174055 -0.326275117575349 0.520462254050088 0.0410594016301715 0.233186149544935 468.227272727273 5 "ITI" "P2"
"3707" 2 1385 13850 38.3367693168714 175.464702365239 0.107639795751922 0.370125933938425 -0.0684382148030167 0.135319128371179 464.611111111111 5 "ITI" "P2"
"3708" 2 1386 13860 37.9907845333353 175.417434525131 0.528040213442893 0.528040213442893 -0.0414697695239568 0.357736011282782 470.636363636364 5 "ITI" "P2"
"3709" 2 1387 13870 37.7714558948921 175.177378394555 -0.568436682822977 0.647375426419686 0.143025736338963 0.19639739216538 478.111111111111 5 "ITI" "P2"
"3710" 2 1388 13880 38.4247539013891 175.226500746507 -0.485464874725203 0.60144073965791 -0.0402497274164233 0.240364690138534 475.363636363636 5 "ITI" "P2"
"3711" 2 1389 13890 38.8066997286987 175.288726738164 0.023933038974846 0.307964919029189 -0.0507468976547401 0.135210882672396 472.111111111111 5 "ITI" "P2"
"3712" 2 1390 13900 38.8682856389659 175.300722680152 -0.204446265984863 0.558326238517672 -0.0782874019242996 0.234071696778386 474.772727272727 5 "ITI" "P2"
"3713" 2 1391 13910 38.5220120141443 175.313882534285 0.468887117364417 0.563100002019738 0.136136424690974 0.130883316507663 475.222222222222 5 "ITI" "P2"
"3714" 2 1392 13920 38.3042015783705 175.435413380052 0.177097054803781 0.243790562323383 -0.0542436956585988 0.133720907573718 476.090909090909 5 "ITI" "P2"
"3715" 2 1393 13930 38.2211446259762 175.481866408883 -0.0546127279433222 0.193795703523847 0.00306289883274502 0.13109489467098 470.777777777778 5 "ITI" "P2"
"3716" 2 1394 13940 38.3077963638059 175.466284305407 -0.127599434835389 0.528699917494009 -0.0330069505036406 0.210631137857433 471.772727272727 5 "ITI" "P2"
"3717" 2 1395 13950 38.1338699132538 175.297904257761 0.410265783990631 0.545617763768952 0.0794813092279085 0.271959322445781 473 5 "ITI" "P2"
"3718" 2 1396 13960 38.2450796512949 175.441927612251 -0.294898796943308 0.638669791731679 0.0907448521589984 0.314643259167752 465.090909090909 5 "ITI" "P2"
"3719" 2 1397 13970 38.1205326010715 175.321025948127 0.112764889623868 0.248982790907753 -0.10606453519835 0.238062214159044 467 5 "ITI" "P2"
"3720" 2 1398 13980 38.1623807069093 175.058532343656 0.0253796922982303 0.408345624219436 -0.0170486422004572 0.353303706481029 473.090909090909 5 "ITI" "P2"
"3721" 2 1399 13990 38.0468746699163 174.669340144027 -0.0105110346863171 0.230079182294233 0.0422862404966438 0.28092278227146 475.222222222222 5 "ITI" "P2"
"3722" 2 1400 14000 38.1825214959445 174.54377151724 -0.353325548627225 0.514376283103431 -0.0121365014770518 0.181961617125864 477.818181818182 5 "ITI" "P2"
"3723" 2 1401 14010 38.7803920581138 174.594075062121 -0.412480589543001 0.726589425241947 -0.029621386437988 0.283322787666435 471.666666666667 5 "ITI" "P2"
"3724" 2 1402 14020 39.230370008423 174.816824558619 -0.664189739894631 0.898821864840066 -0.0500985409384924 0.485225775520718 466.818181818182 5 "ITI" "P2"
"3725" 2 1403 14030 39.0005983660573 174.823600011779 0.998682820262914 0.998682820262914 0.0178243250573615 0.339062859986996 466.444444444444 5 "ITI" "P2"
"3726" 2 1404 14040 38.6233805252469 174.982127733845 0.226836422611647 0.808114733752113 0.0816118261774719 0.301864427026686 472.181818181818 5 "ITI" "P2"
"3727" 2 1405 14050 38.4070680900617 174.902334845214 -0.448710653180783 0.643273816021761 0.0301430294525602 0.140318980482704 475.722222222222 5 "ITI" "P2"
"3728" 2 1406 14060 39.1664862108166 174.735596187833 0.171755364871821 1.1797471180699 -0.238431703435865 0.285373770150386 465.954545454545 5 "ITI" "P2"
"3729" 2 1407 14070 38.1524266997773 174.622120157826 0.386109767257096 0.629577227535975 0.157596310788129 0.228772177584688 470.277777777778 5 "ITI" "P2"
"3730" 2 1408 14080 38.2104607559525 174.666286329479 0.0922513946458139 0.131324452235006 -0.00478992257107791 0.0561161239749595 469.636363636364 5 "ITI" "P2"
"3731" 2 1409 14090 38.2137545046101 174.664725865921 -0.0604052162245523 0.0942300199006354 0.00679616326649324 0.062452163805915 471.444444444444 5 "ITI" "P2"
"3732" 2 1410 14100 38.1959353732188 174.742023351756 -0.0610818428992346 0.22743502996169 0.0279537906789571 0.105488063681008 474.045454545455 5 "ITI" "P2"
"3733" 2 1411 14110 38.3701990608441 174.777766752667 -0.19027746699556 0.228131598764726 0.00511058920917407 0.0859925486487612 471.5 5 "ITI" "P2"
"3734" 2 1412 14120 38.6143248226014 174.782582631877 -0.119025739349951 0.252378729633548 -0.0825433468324874 0.0801656114914522 467.772727272727 5 "ITI" "P2"
"3735" 2 1413 14130 38.4179521730142 174.745558513624 0.374712154765007 0.374712154765007 0.016069001394122 0.128457875433611 473.777777777778 5 "ITI" "P2"
"3736" 2 1414 14140 38.0392629086608 174.789680621248 -0.0968576420463023 0.510676700428988 0.120436335468519 0.239489565089315 477.090909090909 5 "ITI" "P2"
"3737" 2 1415 14150 38.4784631941877 175.026157632963 -0.206609655334788 0.234433032874676 -0.0733125524852483 0.264281931452416 475.277777777778 5 "ITI" "P2"
"3738" 2 1416 14160 38.415299923076 175.206211176244 0.220018281084364 0.273937312292517 -0.0184760946698503 0.10467267303568 470.863636363636 5 "ITI" "P2"
"3739" 2 1417 14170 38.218970789767 175.1533971641 0.0937259417405372 0.161475790997336 0.0124758787691164 0.275453018666326 468.666666666667 5 "ITI" "P2"
"3740" 2 1418 14180 38.2443547951289 174.838897738173 0.032099746656499 0.251084301373524 -0.0426189840377234 0.268180086743058 467.590909090909 5 "ITI" "P2"
"3741" 2 1419 14190 38.0738106539345 174.720339593846 0.126350919327223 0.197159090067075 0.00994305892955083 0.14734320888013 464.777777777778 5 "ITI" "P2"
"3742" 2 1420 14200 38.0058482312279 174.564880436395 -0.0104890935122413 0.142595706034946 0.0142797836114852 0.13677428196209 468.045454545455 5 "ITI" "P2"
"3743" 2 1421 14210 38.0328303751204 174.540874695912 0.0707016092090882 0.0901199965299853 0.00759915132619682 0.0596424451006214 472.5 5 "ITI" "P2"
"3744" 2 1422 14220 38.0188880315759 174.608038114989 -0.137894749509762 0.171083980565008 0.0269645345685845 0.183389842073353 475.545454545455 5 "ITI" "P2"
"3745" 2 1423 14230 38.1343166195294 174.683558696769 0.132724272640878 0.237590920303354 -0.0638541268311812 0.139761665622444 473.722222222222 5 "ITI" "P2"
"3746" 2 1424 14240 37.8888774706585 174.591824621282 -0.194018870130925 0.488457083056211 0.0519233284678151 0.321230105991845 476.227272727273 5 "ITI" "P2"
"3747" 2 1425 14250 38.4485546119259 174.864154532991 -0.0817113385554364 0.460920118763354 -0.07566211018883 0.248711045422993 475.111111111111 5 "ITI" "P2"
"3748" 2 1426 14260 37.9934139298278 175.03677007622 0.439282332485654 0.483754313611207 0.0414011581498883 0.299714937385858 478.363636363636 5 "ITI" "P2"
"3749" 2 1427 14270 37.7934280719526 175.538356344767 0.066591150259967 0.155639355199654 0.0012238637047588 0.487675207924241 466.833333333333 5 "ITI" "P2"
"3750" 2 1428 14280 37.5546220046849 176.173686215378 0.43861023970063 0.501600859831406 -0.0696243118946072 0.584662874328473 466.545454545455 5 "ITI" "P2"
"3751" 2 1429 14290 37.348321150334 176.697826619129 -0.11325374523431 0.130276215015677 0.0977177546113523 0.354709197813662 472.666666666667 5 "ITI" "P2"
"3752" 2 1430 14300 37.4897891089363 176.820417491937 -0.129913001975389 0.235712980118969 -0.00630951308082217 0.302525945528146 475.318181818182 5 "ITI" "P2"
"3753" 2 1431 14310 37.6113861699993 176.396006100853 0.125787791229044 0.301741615626071 -0.0369934636177192 0.443597401427468 473.111111111111 5 "ITI" "P2"
"3754" 2 1432 14320 37.2469079077706 176.026260057298 0.0150879434096964 0.447480013321396 0.120816691745851 0.316351209803656 471.227272727273 5 "ITI" "P2"
"3755" 2 1433 14330 37.7447993321167 176.126957671168 -0.459865588247446 0.483356967557803 -0.107477626016532 0.300150120635635 465.777777777778 5 "ITI" "P2"
"3756" 2 1434 14340 37.7118430491265 176.206634585052 0.134926811926668 0.28723931663091 0.0266446058945036 0.139445675922076 464.272727272727 5 "ITI" "P2"
"3757" 2 1435 14350 38.1421803505474 176.012765489333 -1.09021074886643 1.12998994058514 0.111444569402344 0.156613952998669 460.555555555556 5 "ITI" "P2"
"3758" 2 1436 14360 38.60202130203 175.522368246084 0.902015844223456 1.08426517650155 -0.148499321453698 0.885899020313445 459.454545454545 5 "ITI" "P2"
"3759" 2 1437 14370 38.0562104983339 174.815673705528 -0.307865920718456 0.448203700151637 0.113695302940762 0.412978851513202 471 5 "ITI" "P2"
"3760" 2 1438 14380 38.1004244691143 174.345535529011 0.358582135385994 0.416588383883955 -0.11490502499003 0.494441962158902 474.818181818182 5 "ITI" "P2"
"3761" 2 1439 14390 37.8837076403192 174.162401053095 -0.00386734986002324 0.164711082726761 0.00128877206618938 0.111505513915802 474.444444444444 5 "ITI" "P2"
"3762" 2 1440 14400 37.9279343794273 174.338967055415 -0.455520788845909 0.518025913989852 0.10262889040748 0.429179180005065 472.545454545455 5 "ITI" "P2"
"3763" 2 1441 14410 38.4843941009239 174.753943030863 0.194458782883821 0.458474410152782 -0.163024809740989 0.25567666012023 471.666666666667 5 "ITI" "P2"
"3764" 2 1442 14420 37.9567699087668 174.857930121317 0.141021982781311 0.271765469079554 0.109385512804877 0.100737144020627 471.772727272727 5 "ITI" "P2"
"3765" 2 1443 14430 38.1645400418076 174.851069717193 -0.261060382895153 0.31007492564126 0.0139187624223993 0.0968254361782499 469.111111111111 5 "ITI" "P2"
"3766" 2 1444 14440 38.0539623580129 174.653854328392 0.0352385745416157 0.513355450727296 0.06710370131524 0.269859376732455 478.045454545455 5 "ITI" "P2"
"3767" 2 1445 14450 38.5904373185962 174.660656616302 -0.2453395879363 0.503726096303581 -0.195939626267283 0.140073859170514 466.666666666667 5 "ITI" "P2"
"3768" 2 1446 14460 38.2873558505366 174.581767423017 0.177528803727277 0.289469270803899 0.0692430927648999 0.157425427727333 470.5 5 "ITI" "P2"
"3769" 2 1447 14470 38.1476135616406 174.486331659159 0.294704669777595 0.379789861570636 -0.00199550880444122 0.170406741962438 477.777777777778 5 "ITI" "P2"
"3770" 2 1448 14480 37.9280221658184 174.558597085937 -0.103634484754629 0.359313854330601 0.0892807913797711 0.488395244316621 479.818181818182 5 "ITI" "P2"
"3771" 2 1449 14490 38.1109686305756 175.174033772695 0.301101167855876 0.326059966650604 -0.134567191240961 0.437243547691594 474.388888888889 5 "ITI" "P2"
"3772" 2 1450 14500 37.617821598162 175.786551134789 0.145684628182721 0.336496279125072 0.062519808749343 0.770557399560829 476.227272727273 5 "ITI" "P2"
"3773" 2 1451 14510 37.4918532904983 176.345374817621 0.331558336184095 0.33398672089492 0.00473755436018308 0.155821538776564 469.333333333333 5 "ITI" "P2"
"3774" 2 1452 14520 37.3747353954448 176.414218393084 -0.355304640888974 0.363529144261008 0.0604831878451648 0.120383632398983 470.409090909091 5 "ITI" "P2"
"3775" 2 1453 14530 37.8813774692242 176.329327770787 -0.09629088221714 0.34219332414478 -0.0768320073386946 0.388649548856478 470.166666666667 5 "ITI" "P2"
"3776" 2 1454 14540 37.9411699707535 175.569674868841 -0.431013791807828 0.571201972670607 0.0356522636951624 0.706123839453085 478.136363636364 5 "ITI" "P2"
"3777" 2 1455 14550 38.1260387459821 175.078025358934 0.0855845071192292 0.185295285148676 -0.0327187850124275 0.18560083806463 481 5 "ITI" "P2"
"3778" 2 1456 14560 38.2343646540272 175.320398945623 0.0178380560137938 0.323038207574449 0.0159258426247675 0.446185534966986 482.681818181818 5 "ITI" "P2"
"3779" 2 1457 14570 38.152068356267 175.804121615787 -0.00463906155509619 0.19849083381753 -0.0181847706198894 0.468220023198114 483.333333333333 5 "ITI" "P2"
"3780" 2 1458 14580 37.6705899658752 176.206173777394 0.652882498198039 0.663472499915159 0.0100422661905668 0.10474583088785 470.909090909091 5 "ITI" "P2"
"3781" 2 1459 14590 37.6577246140103 176.209938956422 -0.562111437378448 0.565603734182858 0.0776380424522785 0.127790812248605 472.555555555556 5 "ITI" "P2"
"3782" 2 1460 14600 38.2401683698313 175.86898965935 -0.132503473370996 0.336258185081086 -0.100447447503598 0.262231798070502 471.772727272727 5 "ITI" "P2"
"3783" 2 1461 14610 38.0384359305755 175.73932728353 0.232100292366006 0.232100292366006 0.0190088711928951 0.174725520899443 478.444444444444 5 "ITI" "P2"
"3784" 2 1462 14620 37.7966038504784 175.589845033857 0.154378478284123 0.21622170889362 0.0257136508555362 0.203725325270312 469.590909090909 5 "ITI" "P2"
"3785" 2 1463 14630 37.8441902204018 175.79665061742 -0.141819500996071 0.154849020691636 0.00173071541435377 0.213750338484516 475.277777777778 5 "ITI" "P2"
"3786" 2 1464 14640 37.8740789004203 175.873613497981 0.0836794485118162 0.126660885150969 -0.0345810006947929 0.0546455766600786 476.5 5 "ITI" "P2"
"3787" 2 1465 14650 37.9661809275664 176.011655354081 -0.572217126877604 0.646632469226148 0.0869258546302731 0.573703346252614 477.277777777778 5 "ITI" "P2"
"3788" 2 1466 14660 38.5156295194223 176.733467964487 0.318229183474706 0.811081402937099 -0.132703972699737 0.616861142747666 469.909090909091 5 "ITI" "P2"
"3789" 2 1467 14670 37.8429155149149 177.35252240263 0.410718096995531 0.45887272079181 -0.00501485224632603 0.481805524015556 475 5 "ITI" "P2"
"3790" 2 1468 14680 37.5140754755089 177.908396261981 -0.144939167292954 0.536228553190021 0.186281482054412 0.529897253129121 478.545454545455 5 "ITI" "P2"
"3791" 2 1469 14690 38.4361580878554 178.208488805497 -1.01958084604394 1.03533545109421 -0.128010835720495 0.30066183530792 468 5 "ITI" "P2"
"3792" 2 1470 14700 38.3616933460507 177.998840655542 0.881432968550463 0.910548503059083 0.0224350697794478 0.739077187108222 467.409090909091 5 "ITI" "P2"
"3793" 2 1471 14710 37.9587725990807 177.249625334698 -0.0389758425734001 0.205547926090283 -0.0198454817602283 0.594051787519021 470.944444444444 5 "ITI" "P2"
"3794" 2 1472 14720 37.9662963325238 176.72975332952 0.0305189729643018 0.128374792315711 -0.0100693002052381 0.479571659246261 464.818181818182 5 "ITI" "P2"
"3795" 2 1473 14730 37.7453375860002 176.420552404733 0.303226926609057 0.322310091402258 -0.0049214746080537 0.18444286208117 464.944444444444 5 "ITI" "P2"
"3796" 2 1474 14740 37.7554313716625 176.433190423159 -0.159164822085238 0.304498652535052 0.0647943878544055 0.156036829580273 467.272727272727 5 "ITI" "P2"
"3797" 2 1475 14750 37.9558907175098 176.590532053941 -0.138269380468756 0.251320334453752 -0.0981939809867498 0.182848657553791 466.333333333333 5 "ITI" "P2"
"3798" 2 1476 14760 37.8344551960456 176.648973205378 -0.565551080893385 1.03072631936529 0.207971381680323 0.295494367561986 466 5 "ITI" "P2"
"3799" 2 1477 14770 38.7113303394747 176.704223211965 0.446156287192878 1.04511041030074 -0.292586770774463 0.443813991709703 456.388888888889 5 "ITI" "P2"
"3800" 2 1478 14780 37.6515397612546 176.382609798141 0.441280390096068 0.625420135459407 0.17509611897318 0.427698993675449 472.227272727273 5 "ITI" "P2"
"3801" 2 1479 14790 37.8165074956768 176.088610450564 -0.360652156762121 0.360652156762121 -0.0014008590777479 0.308401341995022 468.111111111111 5 "ITI" "P2"
"3802" 2 1480 14800 38.0675788358287 175.501776128201 0.0237209365403217 0.258584590445672 -0.0531254980032543 0.511587180311608 470.409090909091 5 "ITI" "P2"
"3803" 2 1481 14810 37.8932190568109 175.25644075118 0.0445356513280757 0.137429841280266 0.017690891491462 0.139163595233043 480.277777777778 5 "ITI" "P2"
"3804" 2 1482 14820 38.2825424439323 175.583038353697 -0.757474089996329 0.757474089996329 0.103302078528344 0.710965011676535 476.363636363636 5 "ITI" "P2"
"3805" 2 1483 14830 38.9773802282197 176.047527353989 -0.814030592589376 0.814030592589376 0.00187313181632476 0.47593479079228 471.444444444444 5 "ITI" "P2"
"3806" 2 1484 14840 38.9740863118284 176.234164633871 1.44228321500769 1.57589100497252 -0.275673803820844 0.320811433047453 466.772727272727 5 "ITI" "P2"
"3807" 2 1485 14850 38.0959611929589 176.092424743424 -0.235330008969427 0.258907505476515 0.215223934609227 0.383350068957043 472 5 "ITI" "P2"
"3808" 2 1486 14860 38.464099986501 175.46709724148 -0.134474334715037 0.27915039440802 -0.0638290168112476 0.435662440013743 473.227272727273 5 "ITI" "P2"
"3809" 2 1487 14870 38.491852282784 175.310830962811 -0.0713908727122359 0.121349804547144 0.00295973844829689 0.0616911025425679 477.722222222222 5 "ITI" "P2"
"3810" 2 1488 14880 38.5801221531957 175.464613763248 -0.0449072267559742 0.19296316902723 -0.0414089756475846 0.367890257845659 482.272727272727 5 "ITI" "P2"
"3811" 2 1489 14890 38.2844162078474 175.837557023088 0.451631398342926 0.451631398342926 0.0357787115092876 0.154354057454071 480.388888888889 5 "ITI" "P2"
"3812" 2 1490 14900 37.9267951981524 176.097037021478 0.191519495620668 0.253852244771579 0.0419776547151969 0.272782273748703 479.181818181818 5 "ITI" "P2"
"3813" 2 1491 14910 37.85940985823 176.381691553504 -0.0480197339836579 0.181162014696163 0.0110869553206712 0.204188965477641 471.666666666667 5 "ITI" "P2"
"3814" 2 1492 14920 38.0152532394957 176.479713162305 -0.177006249766521 0.325857552753988 0.0434074102187125 0.146794969516094 469.954545454545 5 "ITI" "P2"
"3815" 2 1493 14930 38.4657332609082 176.489477156037 -0.54457422746114 0.578549959081414 -0.0916528665344671 0.158664663588041 469.166666666667 5 "ITI" "P2"
"3816" 2 1494 14940 38.3196712959996 176.286816097823 0.61583389928029 0.61583389928029 -0.00344798439081728 0.373875199750273 468.272727272727 5 "ITI" "P2"
"3817" 2 1495 14950 37.9575263137911 176.142584399324 0.182179870633689 0.182179870633689 0.00455692260963048 0.11884345403891 471.166666666667 5 "ITI" "P2"
"3818" 2 1496 14960 37.9759033429616 176.172915134524 -0.478274546017317 0.48142117507787 0.0892772043616148 0.317377368644713 480.590909090909 5 "ITI" "P2"
"3819" 2 1497 14970 38.6958081594691 176.516503267257 -0.107761154386878 0.595659350394286 -0.135817770659436 0.418436506864794 465.777777777778 5 "ITI" "P2"
"3820" 2 1498 14980 37.9539894407094 176.995709923903 0.738373112710278 0.738373112710278 0.00704021458020065 0.364759002978275 469.272727272727 5 "ITI" "P2"
