"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "y2" "x2"
"76432" 24 1836 18360 207.3035 453.884 -2.38131940835511 21.02963 2.280098 28.14565 359.5 7 "Sti" "AT" 1 NA 11 48 209.6708 454.3431
"76442" 24 1837 18369.88 239.541 462.6299 -3.59543659714071 31.7516 0.1967614 7.006835 348.5625 7 "Sti" "AT" 1 NA 11 48 240.1112 461.2654
"76452" 24 1838 18380 275.9814 452.725 -6.26108126002663 55.29213 2.931845 32.78652 393.3 7 "Sti" "AT" 1 NA 11 48 280.6992 454.6391
"76462" 24 1839 18390 330.963 468.5754 -3.83851209910452 33.89822 -5.290158 24.73069 376.3889 7 "Sti" "AT" 1 NA 11 48 330.9227 466.8004
"76472" 24 1840 18399.5 341.9877 453.8544 2.00466346521092 19.00116 -5.298765 20.56677 386.55 7 "Sti" "AT" 1 NA 11 48 337.6885 456.1355
"76482" 24 1841 18410.14 310.7464 458.3873 3.24047108472071 28.61687 0.2327386 16.74696 390.2143 7 "Sti" "AT" 1 NA 11 48 308.4574 454.4839
"76492" 24 1842 18420 278.5128 447.4061 0.590043128077105 32.81765 7.956312 17.47645 400.4545 7 "Sti" "AT" 1 NA 11 48 284.1858 445.8261
"79382" 24 2136 21360 139.1606 461.7952 3.08048278476095 27.204 0.4065699 18.24333 375.1364 8 "Sti" "AT" 1 NA 11 48 138.4796 458.3615
"79392" 24 2137 21370.38 117.3274 441.6461 1.96942090319426 17.39212 0.4571625 15.49245 384.125 8 "Sti" "AT" 1 NA 11 48 116.4559 442.6706
"79402" 24 2138 21380 103.5148 426.5866 0.797383716195553 7.041762 1.564212 22.20612 319.0455 8 "Sti" "AT" 1 NA 11 48 103.9346 425.9239
"79413" 24 2139 21390 101.3601 423.0698 0.00164790428835515 1.535107 0.5366411 5.97471 372.0556 8 "Sti" "AT" 1 NA 11 48 101.7152 422.2195
"79422" 24 2140 21400 105.3522 418.8453 -0.458856051260005 4.231346 -0.4313191 4.374376 363.6818 8 "Sti" "AT" 1 NA 11 48 105.1451 419.2911
"79432" 24 2141 21409.75 109.0193 418.2626 -1.81406510399632 16.02016 4.159253 3.092987 341.4375 8 "Sti" "AT" 1 NA 11 48 112.3861 416.9992
"79442" 24 2142 21420 146.296 420.5242 -4.78836386005098 42.28644 -1.632622 25.12651 339.3182 8 "Sti" "AT" 1 NA 11 48 147.5833 421.3676
"82182" 24 2435 24350 38.53463 409.3576 1.40465666707679 12.40464 0.1208332 9.444778 340.2778 9 "Sti" "AT" 1 NA 11 48 37.88151 410.8452
"82192" 24 2436 24360 34.23927 408.9857 -0.462598287514629 5.93262 1.013004 2.484484 327.3182 9 "Sti" "AT" 1 NA 11 48 34.44547 408.9882
"82202" 24 2437 24370 37.03924 406.5488 -2.57130742542142 23.21642 6.450773 3.255204 343.5 9 "Sti" "AT" 1 NA 11 48 42.88391 406.3225
"82213" 24 2438 24380.78 104.067 403.0954 -10.2370362936136 90.40412 2.86734 22.52101 272.2778 9 "Sti" "AT" 1 NA 11 48 108.7946 403.2155
"82222" 24 2439 24390 187.8677 405.6421 -8.375162785275 73.96176 -1.591096 32.19158 258.0556 9 "Sti" "AT" 1 NA 11 48 191.8002 405.1445
"82232" 24 2440 24400 270.2259 403.3936 -10.3213158748164 91.1484 0.07120679 51.47292 229 9 "Sti" "AT" 1 NA 11 48 273.9105 404.3065
"82242" 24 2441 24410 353.7166 408.8884 -7.69101002487959 67.91995 -3.181113 45.51088 260.7778 9 "Sti" "AT" 1 NA 11 48 355.7623 408.3578
"82252" 24 2442 24420 395.1473 405.8104 -0.967518449747638 16.51455 -5.286428 10.64193 223.5455 9 "Sti" "AT" 1 NA 11 48 392.683 405.5163
"85071" 24 2736 27364 389.9773 439.7834 -0.0860368514624861 0.7597986 0.1663849 0.435005 345.5 10 "Sti" "AT" 1 NA 11 48 368.7451 424.5637
"85081" 24 2737 27370.38 372.4709 420.0038 -0.158402877247308 9.569638 -0.6448756 7.314017 369.8125 10 "Sti" "AT" 1 NA 11 48 371.3038 420.4942
"85091" 24 2738 27380 370.8219 418.7553 -0.184052844860736 3.074293 1.223492 2.812168 429.8636 10 "Sti" "AT" 1 NA 11 48 370.7009 418.1787
"85101" 24 2739 27388.75 370.7078 414.2229 -0.657216314142155 5.803932 0.008315845 8.773363 324.125 10 "Sti" "AT" 1 NA 11 48 375.5088 418.9388
"85112" 24 2740 27400.14 385.4773 438.0668 -0.447939496971486 10.04767 -3.531361 31.16385 376.2143 10 "Sti" "AT" 1 NA 11 48 382.3372 442.8044
"85121" 24 2741 27409.75 369.752 476.1265 3.25733198336248 28.76577 -2.007997 13.1936 340 10 "Sti" "AT" 1 NA 11 48 366.9597 473.4889
"85131" 24 2742 27420 333.2344 464.25 3.28037558896088 29.14079 4.278387 47.32177 262.1364 10 "Sti" "AT" 1 NA 11 48 333.0676 460.0659
"88902" 25 35 350 10.64275 540.5929 -0.0178026290887505 0.483438 0.03587578 2.170395 324.1111 1 "Sti" "AT" 1 NA 11 31 10.74007 540.3612
"88913" 25 36 360 11.2648 538.8301 -0.27426918357862 2.692379 1.122528 1.724187 321.7727 1 "Sti" "AT" 1 NA 11 31 11.46564 538.9974
"88922" 25 37 369 21.32244 541.629 -7.30136247057911 64.47894 12.97246 10.59053 340.6429 1 "Sti" "AT" 1 NA 11 31 41.72873 542.3324
"88932" 25 38 381.5 135.9437 548.2307 -10.5684033421185 93.33045 -1.691554 25.82287 349 1 "Sti" "AT" 1 NA 11 31 133.2587 547.5796
"88942" 25 39 390 217.4191 559.9438 -12.6488106293676 111.7027 6.504447 56.95946 363.875 1 "Sti" "AT" 1 NA 11 31 227.7313 561.0267
"88952" 25 40 400.6667 341.2663 560.6528 -9.78132436399013 86.37969 -6.944817 29.22376 356.3333 1 "Sti" "AT" 1 NA 11 31 337.5069 558.6924
"88962" 25 41 410.25 385.105 541.6785 -2.30256349831242 21.44559 -9.460242 8.204962 354.75 1 "Sti" "AT" 1 NA 11 31 385.2951 541.3973
"88972" 25 42 417.5 393.5147 538.9023 -0.489210424743632 4.449736 -1.908959 4.887804 305.5 1 "Sti" "AT" 1 NA 11 31 392.9329 540.7876
"91752" 25 335 3350 241.4825 590.4871 -1.32512169066302 11.70226 -0.9614145 4.867316 240.9444 2 "Sti" "AT" 1 NA 11 31 242.0003 590.1968
"91762" 25 336 3360 246.9688 585.619 -1.60323706150333 14.16528 4.288103 7.489903 300.9545 2 "Sti" "AT" 1 NA 11 31 249.9343 585.7016
"91772" 25 337 3370 295.5428 593.1786 -9.19421858789938 81.19491 5.594429 49.35384 266.4444 2 "Sti" "AT" 1 NA 11 31 302.2758 594.2592
"91782" 25 338 3380 378.7498 600.4168 -5.6540345554549 49.93125 -8.664828 29.08555 236.1818 2 "Sti" "AT" 1 NA 11 31 377.7065 597.6392
"91792" 25 339 3390 397.8743 556.7033 -0.300686780687633 8.619194 -1.782812 32.92167 250.5556 2 "Sti" "AT" 1 NA 11 31 395.9188 557.8736
"91802" 25 340 3400 391.6606 555.9545 0.261547641215219 5.549306 0.2153844 32.55548 291.0909 2 "Sti" "AT" 1 NA 11 31 392.5385 559.7683
"91813" 25 341 3409.4 393.1606 598.2219 0.110784177831165 1.522786 -0.2103556 12.31317 218.4 2 "Sti" "AT" 1 NA 11 31 391.8356 593.1695
"91822" 25 342 3420 388.9559 592.5039 -0.30894918720406 10.85634 2.11833 9.244858 284.0909 2 "Sti" "AT" 1 NA 11 31 390.0205 592.3965
"94322" 25 635 6350 17.22951 533.2901 0.920063003236612 11.26112 3.928124 9.433218 270.1111 3 "Sti" "AT" 1 NA 11 31 19.12134 534.992
"94332" 25 636 6360 19.18219 546.0208 -0.384286603834412 3.508903 1.449001 15.74506 315.9091 3 "Sti" "AT" 1 NA 11 31 19.64965 545.9919
"94342" 25 637 6370 45.35498 542.6587 -8.37704590645977 73.97839 11.30981 11.76988 253.0556 3 "Sti" "AT" 1 NA 11 31 55.25967 541.8697
"94352" 25 638 6380 162.8877 557.646 -13.0875223795882 115.577 -6.606497 82.66202 238.6364 3 "Sti" "AT" 1 NA 11 31 165.6788 561.7204
"94362" 25 639 6390 230.778 601.4759 -3.03331190130088 26.78743 -3.939892 19.94913 255.0556 3 "Sti" "AT" 1 NA 11 31 229.3145 600.0708
"94372" 25 640 6400 268.229 600.2681 -9.83681812219951 86.86976 9.556767 35.89817 245.2273 3 "Sti" "AT" 1 NA 11 31 276.7517 600.5232
"94382" 25 641 6410 369.215 601.0597 -6.96584644070251 61.51597 -9.626268 28.19137 251 3 "Sti" "AT" 1 NA 11 31 367.0952 598.1148
"94392" 25 642 6420 388.9781 558.4929 0.847202406189817 13.2497 -5.32107 46.78887 318.0909 3 "Sti" "AT" 1 NA 11 31 387.1663 557.5281
"96992...8448" 25 935 9352 36.00655 532.5142 -0.319983733812154 2.825803 -0.2237141 1.272622 340 4 "Sti" "AT" 1 NA 11 31 28.61951 531.5346
"97002...8449" 25 936 9362.4 34.74784 529.4173 -0.628146267806917 5.547212 -1.32239 3.379434 310.2 4 "Sti" "AT" 1 NA 11 31 33.39775 531.8299
"97013...8450" 25 937 9370 43.19416 541.8646 -4.08284112791833 36.05591 7.102999 28.17627 269.4444 4 "Sti" "AT" 1 NA 11 31 48.98978 544.7229
"97022" 25 938 9380 126.477 564.644 -12.3361309824936 108.9414 1.721281 26.26818 233.0909 4 "Sti" "AT" 1 NA 11 31 131.1624 559.1785
"97032" 25 939 9390 203.9098 527.2776 -5.54192146930815 48.94117 1.095835 9.670251 227.25 4 "Sti" "AT" 1 NA 11 31 207.055 531.4434
"97042" 25 940 9400.714 266.4094 531.0313 -10.3213804195593 91.14897 5.985215 47.01881 236.1429 4 "Sti" "AT" 1 NA 11 31 277.882 531.6524
"97052" 25 941 9410 372.9917 533.8546 -8.13255834669836 71.8193 -13.98148 39.77704 234.2222 4 "Sti" "AT" 1 NA 11 31 370.2498 533.8712
"97062" 25 942 9420 388.8792 543.7794 0.901255797503801 9.175297 -2.764035 13.42995 318.6818 4 "Sti" "AT" 1 NA 11 31 388.5139 545.2657
"99992...8456" 25 1235 12350 244.3498 535.5108 -0.913866594676661 10.19327 3.168093 4.366727 250.2222 5 "Sti" "AT" 1 NA 11 31 247.0743 535.3615
"100002...8457" 25 1236 12360 276.3263 538.1935 -4.87199233200472 43.02497 0.5673156 28.19691 310.3182 5 "Sti" "AT" 1 NA 11 31 277.5745 539.2752
"100013...8458" 25 1237 12370 320.3849 545.7269 -7.00783449453979 61.88677 4.761496 36.83865 326.7778 5 "Sti" "AT" 1 NA 11 31 327.3064 547.1296
"100022" 25 1238 12380 384.4108 578.5349 -3.35504253291925 29.79102 -8.306181 56.28446 313.7727 5 "Sti" "AT" 1 NA 11 31 382.2325 579.0709
"100032" 25 1239 12390 389.0084 598.9514 -0.112432197620639 1.820919 -0.04866931 6.829727 193.3333 5 "Sti" "AT" 1 NA 11 31 389.0686 597.8235
"100042" 25 1240 12400 385.2464 583.0467 0.588358510286013 7.776984 1.052465 19.96592 374.0909 5 "Sti" "AT" 1 NA 11 31 385.0762 582.2652
"100052" 25 1241 12410 386.311 556.4957 0.35873503864489 6.779955 -2.664691 27.45106 281.1111 5 "Sti" "AT" 1 NA 11 31 384.2683 555.0122
"100062" 25 1242 12420 373.4853 538.0217 1.06356918028298 9.392468 1.028625 9.201367 352.9545 5 "Sti" "AT" 1 NA 11 31 374.0135 538.4197
"102992...8464" 25 1535 15350 196.8709 562.6276 -7.17302600667275 63.34559 -2.180118 7.728017 353.5 6 "Sti" "AT" 1 NA 11 31 200.6737 561.2522
"103002...8465" 25 1536 15360 254.2601 543.006 -4.86060075105534 42.92437 -2.26067 15.00501 351.8636 6 "Sti" "AT" 1 NA 11 31 254.7029 544.9261
"103013...8466" 25 1537 15370.25 294.0441 570.4351 -7.4884255916621 66.13091 6.659419 60.2186 378.375 6 "Sti" "AT" 1 NA 11 31 303.5897 569.1299
"103022" 25 1538 15379.62 373.7283 577.3946 -5.10356528135582 45.07001 -9.692881 17.91982 367.625 6 "Sti" "AT" 1 NA 11 31 369.6479 573.4868
"103032" 25 1539 15390 376.3648 544.4845 1.33451351694474 11.82069 -1.018979 22.29533 380.6667 6 "Sti" "AT" 1 NA 11 31 375.6915 546.9904
"103042" 25 1540 15399.44 377.4347 546.1796 -1.47337983286386 13.01154 1.382047 10.68416 374.2222 6 "Sti" "AT" 1 NA 11 31 377.8818 546.4582
"103052" 25 1541 15409.75 378.8467 549.5433 0.873293542783153 7.712128 -2.289479 10.07418 390.0625 6 "Sti" "AT" 1 NA 11 31 379.3708 553.2781
"103062" 25 1542 15420.1 378.4641 587.9754 -0.171953536466687 4.177076 1.042591 31.19252 384.45 6 "Sti" "AT" 1 NA 11 31 377.4899 587.6862
"105942" 25 1835 18350 24.82061 567.0215 -0.618382459980273 5.460987 -0.4084167 10.35834 347.3333 7 "Sti" "AT" 1 NA 11 31 24.84481 567.2764
"105952...8473" 25 1836 18360 28.57133 574.3549 -0.959300545132933 8.471663 1.423477 7.286915 350 7 "Sti" "AT" 1 NA 11 31 29.8146 572.9355
"105962...8474" 25 1837 18370 49.51472 559.2126 -4.59967806148286 40.62014 4.636227 15.48081 286.8889 7 "Sti" "AT" 1 NA 11 31 54.11664 559.9324
"105972...8475" 25 1838 18380 129.0612 560.8159 -13.3106207174258 117.5472 5.303893 39.10533 356.0455 7 "Sti" "AT" 1 NA 11 31 136.242 561.6258
"105982...8476" 25 1839 18390 240.7666 563.6907 -10.1381854535979 89.53116 -1.405101 23.0394 339.8889 7 "Sti" "AT" 1 NA 11 31 244.38 561.7185
"105992...8477" 25 1840 18400 342.3815 542.5193 -11.3971182089077 100.6489 -5.600559 48.01568 317.9545 7 "Sti" "AT" 1 NA 11 31 344.0242 545.0282
"106002...8478" 25 1841 18410 393.9894 575.5977 -1.37988960360514 12.69216 -4.954606 36.24619 257.1111 7 "Sti" "AT" 1 NA 11 31 393.4897 573.7751
"106013...8479" 25 1842 18420 393.5472 585.1495 0.142941353927324 5.258533 0.9081796 7.85398 221.0909 7 "Sti" "AT" 1 NA 11 31 393.8 586.6744
"108892" 25 2135 21350 32.23538 532.323 0.0247261285162558 0.2759243 0.0982231 0.3057807 354.6111 8 "Sti" "AT" 1 NA 11 31 32.23558 532.3305
"108902" 25 2136 21360 40.14926 542.3391 -6.24532781329027 55.15301 12.42178 41.5397 304.2727 8 "Sti" "AT" 1 NA 11 31 48.88693 546.2076
"108913" 25 2137 21370.38 147.1027 577.2579 -12.525530170326 110.614 -1.250841 23.32696 231.625 8 "Sti" "AT" 1 NA 11 31 151.5366 568.898
"108922" 25 2138 21380 244.4168 530.6158 -9.41899508905385 83.17993 -3.051453 21.47713 242.3182 8 "Sti" "AT" 1 NA 11 31 246.3227 532.6889
"108932" 25 2139 21390 321.6855 526.6556 -9.78500907615805 86.41223 0.6675782 43.35107 226.6111 8 "Sti" "AT" 1 NA 11 31 328.201 526.5507
"108942" 25 2140 21400 387.3056 525.9545 -1.7803070710676 25.33086 -9.879723 13.65368 218.1818 8 "Sti" "AT" 1 NA 11 31 384.3877 526.5993
"108952" 25 2141 21409.75 380.6052 533.8722 -0.0516531648253998 6.0549 2.155199 7.352234 307.375 8 "Sti" "AT" 1 NA 11 31 381.909 534.5812
"108962" 25 2142 21420 390.2669 542.8749 -0.729955182068467 9.273064 -1.313818 10.24528 260.3182 8 "Sti" "AT" 1 NA 11 31 389.3048 543.1792
"111702" 25 2435 24350 9.336482 539.0803 0.0529062387298316 0.4672194 0.0129018 6.657135 241.3333 9 "Sti" "AT" 1 NA 11 31 9.258572 538.6303
"111713" 25 2436 24360 11.94547 532.2624 -3.10516605330316 28.04397 7.049576 7.615176 217.5 9 "Sti" "AT" 1 NA 11 31 16.49508 531.3147
"111722" 25 2437 24370 74.34517 523.1935 -10.0471433951158 88.72716 4.190495 22.41991 227.9444 9 "Sti" "AT" 1 NA 11 31 82.25772 526.7436
"111732" 25 2438 24380.78 175.2847 559.2296 -8.88360550516381 78.45186 -4.370881 61.23249 314.5 9 "Sti" "AT" 1 NA 11 31 173.8585 560.1128
"111742" 25 2439 24390 223.8061 574.7732 -5.10245329999476 45.06019 0.5597948 19.18866 362.3125 9 "Sti" "AT" 1 NA 11 31 227.9297 576.4726
"111752" 25 2440 24399.56 290.4741 582.3729 -11.4077737533147 100.743 3.624651 51.1351 369.7222 9 "Sti" "AT" 1 NA 11 31 300.9157 582.0686
"111762" 25 2441 24410.86 382.456 591.641 -3.85711230871431 35.978 -11.94321 29.52797 359.1429 9 "Sti" "AT" 1 NA 11 31 376.2649 591.6446
"111772" 25 2442 24420 379.3851 601.4146 2.87243809276235 26.59193 -4.573 16.72599 274.0455 9 "Sti" "AT" 1 NA 11 31 375.0718 600.852
"114592" 25 2736 27364.5 31.95553 558.1816 5.5893165608227 49.35972 2.004958 22.04735 343.75 10 "Sti" "AT" 1 NA 11 31 145.5615 566.9083
"114602" 25 2737 27370.38 80.2172 550.7593 -1.86800525891916 142.4749 40.60895 53.16616 346.6875 10 "Sti" "AT" 1 NA 11 31 107.2596 558.314
"114613" 25 2738 27381.5 223.4429 570.4608 -14.5566399946893 128.5509 -0.7926629 31.83942 335.25 10 "Sti" "AT" 1 NA 11 31 224.6021 563.2086
"114622" 25 2739 27388.75 301.2944 535.5181 -6.46839784203015 57.12296 -3.046121 16.6525 253.375 10 "Sti" "AT" 1 NA 11 31 315.4039 543.077
"114632" 25 2740 27400.67 380.2427 533.8632 -5.58372041837222 50.74497 -13.47255 23.51787 266.8889 10 "Sti" "AT" 1 NA 11 31 374.3141 532.7065
"114642" 25 2741 27409.75 383.2888 529.4728 0.123616771123364 2.387292 0.9236642 4.673621 279.1875 10 "Sti" "AT" 1 NA 11 31 384.2459 530.9522
"114652" 25 2742 27420 389.6066 540.0222 -0.643388112528075 6.561627 -0.3524443 10.60407 248.1364 10 "Sti" "AT" 1 NA 11 31 388.672 539.4815
"118422" 26 35 350 36.53024 654.0491 0.0377694773796576 0.3807437 -0.05672398 0.9518252 316.1667 1 "Sti" "AT" 1 NA 11 64 36.56245 654.0895
"118432" 26 36 360 38.96732 658.2539 -3.07619452262822 27.72568 6.95111 12.97925 297.9545 1 "Sti" "AT" 1 NA 11 64 43.71827 659.2861
"118442" 26 37 369 95.82965 663.7697 -8.05592335426185 71.14253 2.215436 4.161971 239.1429 1 "Sti" "AT" 1 NA 11 64 103.8008 662.7391
"118452" 26 38 381.5 165.9199 654.9398 -4.62144436058912 40.81236 -6.293235 4.75001 287.0833 1 "Sti" "AT" 1 NA 11 64 162.3732 653.5506
"118462" 26 39 390 194.1 653.3188 -5.13266703388058 45.32701 5.175861 16.33579 241.5 1 "Sti" "AT" 1 NA 11 64 197.8995 653.8462
"118472" 26 40 400 262.8182 652.3416 -9.00791075354534 79.54961 -1.508075 25.28226 228.2727 1 "Sti" "AT" 1 NA 11 64 265.6885 652.43
"118482" 26 41 410.25 323.5356 656.9878 -5.00283358488325 44.18044 -1.193366 34.50419 245.3125 1 "Sti" "AT" 1 NA 11 64 325.7746 658.9286
"118492" 26 42 417.5 356.2752 677.8035 -3.34332709589119 29.5252 -0.6289262 38.27014 233.8333 1 "Sti" "AT" 1 NA 11 64 361.5013 683.5951
"121272" 26 335 3350 382.4197 671.7566 -0.0386011194071579 3.45495 -0.1373643 14.55031 294.1111 2 "Sti" "AT" 1 NA 11 64 383.8324 672.4431
"121282" 26 336 3360 386.5457 694.5093 -0.0651913340708354 4.280859 -0.3975571 24.71054 329.7727 2 "Sti" "AT" 1 NA 11 64 385.5828 695.3351
"121292" 26 337 3370 384.1373 706.1983 0.0436776087350266 1.50997 0.1730016 8.905354 349.8333 2 "Sti" "AT" 1 NA 11 64 384.3335 705.0447
"121302" 26 338 3380 391.6934 682.9208 -1.53677182935573 13.57136 0.0785206 17.79438 269.8636 2 "Sti" "AT" 1 NA 11 64 392.2222 682.3739
"121313" 26 339 3390 396.303 672.3278 0.644915671444647 5.695304 -1.124633 2.951969 340.6667 2 "Sti" "AT" 1 NA 11 64 395.6066 672.6102
"121322" 26 340 3400 391.446 677.3053 -0.171248753168189 5.909181 1.13005 3.748503 341.3636 2 "Sti" "AT" 1 NA 11 64 391.8091 676.0349
"121332" 26 341 3409.4 394.5598 668.5918 0.388699086288234 3.92842 -1.696831 1.174885 274.4 2 "Sti" "AT" 1 NA 11 64 392.7483 674.765
"121342" 26 342 3420 381.6549 688.4599 2.02614214388366 17.89303 -0.2709744 15.87895 354.9545 2 "Sti" "AT" 1 NA 11 64 380.7006 690.4013
"123842" 26 635 6350 34.54479 695.9274 -0.00578416241906921 0.38286 -0.1469601 1.39681 307.3333 3 "Sti" "AT" 1 NA 11 64 34.54462 695.9258
"123852" 26 636 6360 42.0133 688.0948 -5.07918208925016 45.51433 9.656381 12.33092 271.3182 3 "Sti" "AT" 1 NA 11 64 48.47201 688.7433
"123862" 26 637 6370 125.1693 693.3408 -8.3389294048358 73.64178 -5.091045 12.87722 291.9444 3 "Sti" "AT" 1 NA 11 64 125.633 691.219
"123872" 26 638 6380 176.979 678.4982 -6.65161319054197 58.74095 3.035921 5.487141 341.6364 3 "Sti" "AT" 1 NA 11 64 181.0436 677.5612
"123882" 26 639 6390 237.5458 664.6027 -5.88029785042513 51.9294 -1.877202 12.06111 342.9444 3 "Sti" "AT" 1 NA 11 64 240.8899 664.5856
"123892" 26 640 6400.333 294.2987 663.4454 -6.66848994227851 58.88999 0.8509906 30.39789 340.1667 3 "Sti" "AT" 1 NA 11 64 296.3797 666.0185
"123902" 26 641 6409.875 350.4558 673.153 -5.48165479721194 48.40895 -2.421194 23.46832 336.0625 3 "Sti" "AT" 1 NA 11 64 352.1188 671.7125
"123913" 26 642 6420 384.2883 671.4651 -2.05271306306629 18.12768 -3.091213 7.253902 302.3636 3 "Sti" "AT" 1 NA 11 64 383.7622 671.0594
"126513...8527" 26 935 9352 88.08748 707.7355 0.303503649153804 2.680266 3.174812 10.01 160.5 4 "Sti" "AT" 1 NA 11 64 124.4693 687.4047
"126522...8528" 26 936 9362.4 127.5056 704.8133 -2.58752061190584 22.8663 9.861626 14.14331 311.7 4 "Sti" "AT" 1 NA 11 64 132.7829 699.684
"126532...8529" 26 937 9369.875 180.7785 692.7372 -7.42861979167785 65.60276 -1.18161 4.674931 322.0625 4 "Sti" "AT" 1 NA 11 64 184.3434 692.24
"126542...8530" 26 938 9380.111 249.9748 686.4206 -9.62964308568491 85.04018 2.667642 30.2695 315.8333 4 "Sti" "AT" 1 NA 11 64 257.4852 686.58
"126552" 26 939 9390.8 327.1477 687.0613 -6.39777117250791 56.49925 0.8557846 21.86237 329.5 4 "Sti" "AT" 1 NA 11 64 331.0725 687.062
"126562" 26 940 9400.714 385.4891 681.2532 -4.68519984589657 41.37539 -9.182244 10.68904 300.2857 4 "Sti" "AT" 1 NA 11 64 382.1986 679.4896
"126572" 26 941 9410 396.0084 670.2275 0.158988875571493 3.598951 -2.721534 4.368635 248.6667 4 "Sti" "AT" 1 NA 11 64 395.5607 672.1379
"126582" 26 942 9420 390.2477 671.9427 1.02734349991838 9.072556 -0.5190326 13.73882 315.1818 4 "Sti" "AT" 1 NA 11 64 389.6188 670.3849
"129513...8535" 26 1235 12350 137.2018 663.1301 -6.04379874323826 53.37329 0.2082319 13.01852 217.5 5 "Sti" "AT" 1 NA 11 64 139.8368 662.7552
"129522...8536" 26 1236 12360 195.7223 667.9703 -7.67850080074959 67.80948 -0.1749416 36.98195 225.7727 5 "Sti" "AT" 1 NA 11 64 199.5543 670.4823
"129532...8537" 26 1237 12370 258.0448 695.09 -6.52498772850583 57.62271 1.789272 46.81855 229.6667 5 "Sti" "AT" 1 NA 11 64 261.904 697.1564
"129542...8538" 26 1238 12380 332.8006 724.9751 -8.12248483734193 71.73034 -3.930029 44.3375 230.5 5 "Sti" "AT" 1 NA 11 64 333.6871 723.6787
"129552" 26 1239 12390 373.7231 725.3562 -2.82516642891416 24.94928 -1.424305 11.0876 218.3889 5 "Sti" "AT" 1 NA 11 64 375.1313 725.916
"129562" 26 1240 12400 383.5012 726.8404 1.29167279308213 12.25956 -3.900868 8.179687 244.6818 5 "Sti" "AT" 1 NA 11 64 381.7441 726.3974
"129572" 26 1241 12410 375.4812 723.3868 -1.02772782422993 9.44728 3.420721 4.216087 270.5 5 "Sti" "AT" 1 NA 11 64 377.3525 723.7213
"129582" 26 1242 12420 385.0785 721.4208 0.118269748733406 5.305773 -2.02666 12.39586 321.0455 5 "Sti" "AT" 1 NA 11 64 384.2224 719.9318
"132513...8543" 26 1535 15350 33.16448 708.2863 -0.0200421618146589 0.7212711 -0.2410932 9.323999 350.9444 6 "Sti" "AT" 1 NA 11 64 33.16816 706.1677
"132522...8544" 26 1536 15360 33.88093 672.432 -0.355748995010346 4.199059 1.169893 42.58514 263.8636 6 "Sti" "AT" 1 NA 11 64 33.98356 672.201
"132532...8545" 26 1537 15370 36.92401 654.9376 -0.102702145562196 2.538483 -0.1132094 5.668488 209.2778 6 "Sti" "AT" 1 NA 11 64 36.81953 654.205
"132542...8546" 26 1538 15380 48.42818 657.0767 -2.83300578427326 25.01851 0.6140458 16.13439 258.8636 6 "Sti" "AT" 1 NA 11 64 49.94915 657.597
"132552" 26 1539 15390 63.04409 668.2132 0.464114069846522 7.518837 -2.709959 5.300101 311.9444 6 "Sti" "AT" 1 NA 11 64 61.77396 668.6393
"132562" 26 1540 15400 50.18365 673.6273 1.51274986133782 13.35922 0.4968637 8.575003 351.2727 6 "Sti" "AT" 1 NA 11 64 49.98691 674.3803
"132572" 26 1541 15410 46.32436 677.2111 -1.57298482724452 14.39263 4.654598 13.95639 294.5556 6 "Sti" "AT" 1 NA 11 64 49.02828 674.1266
"132582" 26 1542 15420 89.66978 660.2602 -8.00112486749412 70.6586 3.621126 24.10645 279.0909 6 "Sti" "AT" 1 NA 11 64 94.11666 662.5711
"135462" 26 1835 18350 35.79641 669.6382 -0.00616413618847401 0.4527881 -0.1857381 0.7781471 338.5556 7 "Sti" "AT" 1 NA 11 64 35.84299 669.7135
"135472...8552" 26 1836 18360 52.31852 675.7622 -8.30380234393812 73.33157 13.80273 11.6 273.7727 7 "Sti" "AT" 1 NA 11 64 61.5708 674.8528
"135482...8553" 26 1837 18370 174.817 659.1401 -12.7876271212746 112.9286 -5.369789 9.475434 223.9444 7 "Sti" "AT" 1 NA 11 64 177.5025 659.909
"135492...8554" 26 1838 18380 252.3709 653.1169 -7.1039302931588 62.7354 -0.4772034 19.85817 273.5455 7 "Sti" "AT" 1 NA 11 64 255.3881 652.3062
"135502...8555" 26 1839 18390 317.1361 650.0213 -7.15460018110532 63.18287 0.1710819 32.39226 203.2778 7 "Sti" "AT" 1 NA 11 64 320.0701 651.1022
"135513...8556" 26 1840 18400 380.5103 663.8798 -5.07624360489989 44.82873 -7.144751 34.24285 225.1364 7 "Sti" "AT" 1 NA 11 64 379.5033 664.0073
"135522...8557" 26 1841 18410 393.8442 678.7287 -0.342064943322196 3.020804 -0.03886431 29.2294 257.9444 7 "Sti" "AT" 1 NA 11 64 394.0669 683.3191
"135532...8558" 26 1842 18420 395.3181 714.4274 0.125146141822194 2.399804 -1.145983 15.18896 231.3182 7 "Sti" "AT" 1 NA 11 64 395.5585 713.175
"138413" 26 2135 21350 177.2958 659.7537 4.97046609483782 43.8946 -0.7267313 12.3182 316.1667 8 "Sti" "AT" 1 NA 11 64 174.3888 658.7667
"138422" 26 2136 21360 130.1749 653.3175 4.76348469255209 42.06673 1.187183 11.28573 276.4091 8 "Sti" "AT" 1 NA 11 64 129.9968 654.5492
