"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "dv" "absdR" "size" "cat" "gp" "cond" "pck" "day" "expe" "plong" "age"
"253901" 18 2410 24100 190.6969 898.5418 -0.8187995 8.066045 -2.617768 10.71558 253.4091 9 "Sti" "MT" 6 12 39 27 7
"253911" 18 2411 24110 188.9313 890.4908 0.3938848 3.418467 -0.07201731 3.646097 222.4444 9 "Sti" "MT" 6 12 39 27 7
"256841" 18 2704 27040 375.3924 892.1443 0.6039953 5.383134 0.5696175 17.14067 238.3182 10 "Sti" "MT" 6 12 39 27 7
"256851" 18 2705 27050 373.5858 889.9553 0.1243858 1.134975 -0.2418143 2.403301 314.9444 10 "Sti" "MT" 6 12 39 27 7
"256861" 18 2706 27060 371.5117 893.373 0.261953 2.273451 -0.06941054 2.605076 320.6364 10 "Sti" "MT" 6 12 39 27 7
"256871" 18 2707 27070 369.0641 896.7108 0.2852677 2.475796 -0.1023219 1.862026 325.3333 10 "Sti" "MT" 6 12 39 27 7
"256881" 18 2708 27080 366.0815 899.9098 0.4917816 4.268099 -0.1210949 0.9894401 322.7727 10 "Sti" "MT" 6 12 39 27 7
"256891" 18 2709 27090 361.6934 901.8629 0.4208083 3.652132 0.1053256 0.1422101 325.1111 10 "Sti" "MT" 6 12 39 27 7
"256901" 18 2710 27100 358.0938 903.3295 0.4132159 3.586239 0.002880213 0.3361036 323.9545 10 "Sti" "MT" 6 12 39 27 7
"256911" 18 2711 27110 355.1545 904.1835 0.2726677 2.366442 0.1096137 0.4480384 317.8889 10 "Sti" "MT" 6 12 39 27 7
"263111" 19 4 41.5 40.57011 1031.763 -3.240589 28.12459 3.023806 13.14714 407.75 1 "Sti" "MT" 6 12 39 62 7
"263121" 19 5 49.66667 112.7437 1063.334 -13.20586 114.6117 10.849 25.5394 419.25 1 "Sti" "MT" 6 12 39 62 7
"263131" 19 6 62 263.6947 1051.51 -13.71166 119.0015 1.549542 15.50099 422.6 1 "Sti" "MT" 6 12 39 62 7
"263141" 19 7 70.85714 364.2249 1040.323 -7.339779 63.70084 -21.27768 9.816868 404.5 1 "Sti" "MT" 6 12 39 62 7
"263151" 19 8 79 371.1538 1032.219 -0.0159823 1.916103 -3.122382 2.076987 447.5 1 "Sti" "MT" 6 12 39 62 7
"263161" 19 9 89.875 372.1789 1024.674 0.4211087 5.012982 0.5068051 9.125312 430.75 1 "Sti" "MT" 6 12 39 62 7
"263171" 19 10 104 372.258 1037.541 0.09950207 0.8635635 -0.1259869 1.195139 444 1 "Sti" "MT" 6 12 39 62 7
"263181" 19 11 111.5 367.1392 1026.866 -0.2060902 6.247904 2.289467 4.082042 438.9167 1 "Sti" "MT" 6 12 39 62 7
"26573" 19 304 3040.5 47.27529 1051.567 -0.6304067 5.471205 -1.58879 1.841287 450.9167 2 "Sti" "MT" 6 12 39 62 7
"26574" 19 305 3050 51.07221 1056.352 -4.845459 42.05301 21.00836 8.392762 425.5556 2 "Sti" "MT" 6 12 39 62 7
"26575" 19 306 3056.5 92.33906 1049.285 -12.94368 112.3363 11.34341 10.80064 350 2 "Sti" "MT" 6 12 39 62 7
"26576" 19 307 3073 265.346 1040.627 -7.281192 63.19237 -1.678292 11.65386 446.25 2 "Sti" "MT" 6 12 39 62 7
"26577" 19 308 3075 290.9574 1048.034 -3.402 29.52545 -1.268656 8.884305 446.5 2 "Sti" "MT" 6 12 39 62 7
"26578" 19 309 3090 383.71 1053.475 -3.324818 28.8556 -0.6698562 9.808649 415 2 "Sti" "MT" 6 12 39 62 7
"26579" 19 310 3102.5 384.2146 1056.47 -7.063873 61.3063 -28.68835 30.03988 286.25 2 "Sti" "MT" 6 12 39 62 7
"26580" 19 311 3110 385.4747 1058.365 0.1031333 1.990083 -0.6087084 15.45061 381.9444 2 "Sti" "MT" 6 12 39 62 7
"26832" 19 604 6040 45.92431 1012.91 0.04626015 0.401485 -0.006240931 0.1154283 444.8182 3 "Sti" "MT" 6 12 39 62 7
"26833" 19 605 6050 52.79182 1017.957 -3.849719 33.41114 6.944429 25.13703 370.7778 3 "Sti" "MT" 6 12 39 62 7
"26834" 19 606 6059.889 112.7617 1060.864 -5.562728 48.27808 -4.66407 35.97075 353.8889 3 "Sti" "MT" 6 12 39 62 7
"26835" 19 607 6070 133.5623 1055.475 -2.273064 19.72758 1.686142 21.27414 370.4444 3 "Sti" "MT" 6 12 39 62 7
"26836" 19 608 6078.857 166.9528 1040.866 -9.637842 83.64539 18.13194 25.34331 428.6429 3 "Sti" "MT" 6 12 39 62 7
"26837" 19 609 6089 233.1081 1065.757 -7.314237 63.47917 -0.3102725 22.65154 445.8333 3 "Sti" "MT" 6 12 39 62 7
"26838" 19 611 6110.167 374.123 1056.889 -10.12265 87.85299 -19.24522 20.94599 398.1667 3 "Sti" "MT" 6 12 39 62 7
"27073" 19 905 9048.4 358.4242 1025.271 0.1785245 4.023377 3.048497 10.27851 434.2 4 "Sti" "MT" 6 12 39 62 7
"27074" 19 906 9064 359.2458 1045.164 -0.5228356 4.537612 0.2340611 4.776901 360 4 "Sti" "MT" 6 12 39 62 7
"27075" 19 907 9070 378.253 1030.001 -1.58037 15.76173 -1.787036 17.31788 277.0556 4 "Sti" "MT" 6 12 39 62 7
"27076" 19 908 9080 371.3962 1011.252 2.941453 25.52843 -3.431351 13.79443 381.9091 4 "Sti" "MT" 6 12 39 62 7
"27077" 19 909 9088.8 341.6454 1010.034 1.606896 14.82205 4.350259 10.00352 387.4 4 "Sti" "MT" 6 12 39 62 7
"27078" 19 910 9096 326.6209 1019.023 -0.9198485 7.983228 3.022097 22.25444 396.3333 4 "Sti" "MT" 6 12 39 62 7
"27079" 19 911 9113 340.2658 1045.851 -0.438783 3.808132 0.3480171 7.699875 444 4 "Sti" "MT" 6 12 39 62 7
"27352" 19 1205 12050 42.80813 1064.171 -1.247084 10.82326 2.506855 1.327048 402 5 "Sti" "MT" 6 12 39 62 7
"27353" 19 1206 12060 95.69961 1070.557 -11.7718 102.1657 8.64269 21.4288 279 5 "Sti" "MT" 6 12 39 62 7
"27354" 19 1207 12070 197.5476 1077.419 -8.465788 73.47331 -5.89276 14.79982 291.0556 5 "Sti" "MT" 6 12 39 62 7
"27355" 19 1208 12080 269.1178 1073.137 -8.914195 77.36496 0.8346233 11.47685 352.2273 5 "Sti" "MT" 6 12 39 62 7
"27356" 19 1209 12090 331.3895 1068.57 -6.159659 53.45876 -1.856048 16.93459 285.5 5 "Sti" "MT" 6 12 39 62 7
"27357" 19 1210 12100 379.3589 1074.877 -2.022536 23.85489 -6.291088 12.07617 291.4091 5 "Sti" "MT" 6 12 39 62 7
"27358" 19 1211 12110 374.5161 1076.105 0.1740164 7.06411 2.275946 3.442365 370.5556 5 "Sti" "MT" 6 12 39 62 7
"276111" 19 1504 15040 31.78043 1073.219 -0.06064832 6.745663 -0.5065147 4.798054 339.1818 6 "Sti" "MT" 6 12 39 62 7
"27612" 19 1505 15050 31.43678 1079.7 -0.1926329 5.684667 2.496812 5.183229 291.0556 6 "Sti" "MT" 6 12 39 62 7
"27613" 19 1506 15059.11 44.17069 1076.608 -3.392653 29.44433 4.243448 4.687394 422.3889 6 "Sti" "MT" 6 12 39 62 7
"27614" 19 1507 15070.38 95.79457 1076.489 -7.358484 63.86318 1.684544 11.1842 363.25 6 "Sti" "MT" 6 12 39 62 7
"27615" 19 1508 15080.2 157.2026 1079.235 -5.938558 51.53985 -2.638509 4.534209 311.1 6 "Sti" "MT" 6 12 39 62 7
"27616" 19 1509 15090 207.3246 1066.928 -6.473233 56.18022 0.8293175 8.077945 335.0556 6 "Sti" "MT" 6 12 39 62 7
"27617" 19 1510 15100 275.2689 1033.802 -9.212448 79.95346 1.4803 15.23472 289.9091 6 "Sti" "MT" 6 12 39 62 7
"27618" 19 1511 15110 353.0055 1020.007 -6.369115 55.27659 -4.182585 24.95093 261.8333 6 "Sti" "MT" 6 12 39 62 7
"278381" 19 1804 18041 49.53682 1029.477 -0.4465842 3.875837 1.816627 2.276735 451.25 7 "Sti" "MT" 6 12 39 62 7
"278391" 19 1805 18050 65.87903 1024.753 -6.345064 55.06786 10.88622 15.79716 361.5714 7 "Sti" "MT" 6 12 39 62 7
"278401" 19 1806 18059.88 163.7615 1051.286 -11.74587 101.9407 -0.9756464 34.1229 370.0625 7 "Sti" "MT" 6 12 39 62 7
"278411" 19 1807 18068 232.1966 1051.778 -8.634839 74.94048 2.247954 6.143979 402.7 7 "Sti" "MT" 6 12 39 62 7
"278421" 19 1809 18090.86 342.6764 1030.617 -8.86708 76.95606 -9.046423 4.03552 425.6429 7 "Sti" "MT" 6 12 39 62 7
"278431" 19 1810 18100 371.9966 1017.129 -0.8137599 15.36963 -5.485889 4.246066 368.2273 7 "Sti" "MT" 6 12 39 62 7
"278441" 19 1811 18110 368.8527 1018.093 0.5597492 6.013781 -0.5909922 1.953614 394.8889 7 "Sti" "MT" 6 12 39 62 7
"281241" 19 2104 21040.78 47.78987 1060.95 -0.03935853 0.6192287 0.4294483 2.349963 446.1667 8 "Sti" "MT" 6 12 39 62 7
"281251" 19 2105 21050 52.02654 1067.226 -2.495274 21.65611 5.034828 9.803897 362.8333 8 "Sti" "MT" 6 12 39 62 7
"281261" 19 2106 21060 106.0861 1065.158 -8.332477 72.31632 0.5928546 17.06537 286.5909 8 "Sti" "MT" 6 12 39 62 7
"281271" 19 2107 21070 171.254 1026.787 -6.552153 56.86515 -0.5770466 21.14925 300.4444 8 "Sti" "MT" 6 12 39 62 7
"281281" 19 2108 21080 219.429 1012.768 -4.520761 39.23501 -0.547791 4.895487 315.2727 8 "Sti" "MT" 6 12 39 62 7
"281291" 19 2109 21090 263.7883 1014.2 -6.173068 53.57513 1.09782 23.27562 297.8889 8 "Sti" "MT" 6 12 39 62 7
"281301" 19 2110 21100 320.3063 1036.24 -5.396889 46.8388 -3.933757 49.72985 383.5909 8 "Sti" "MT" 6 12 39 62 7
"281311" 19 2111 21110 343.3822 1072.795 -0.8888249 7.713978 -0.7924307 17.94 217.5 8 "Sti" "MT" 6 12 39 62 7
"283911" 19 2404 24040 50.35243 1026.482 -3.404111 29.54377 3.473563 7.016098 396.3182 9 "Sti" "MT" 6 12 39 62 7
"283921" 19 2405 24049.5 86.51809 1023.686 -5.159684 44.78012 3.925196 3.198823 396.5833 9 "Sti" "MT" 6 12 39 62 7
"283931" 19 2406 24059.86 146.6576 1023.541 -7.627351 66.19664 1.396436 9.403433 378.8571 9 "Sti" "MT" 6 12 39 62 7
"283941" 19 2407 24069.57 216.0596 1025.271 -8.876892 77.04122 2.364141 19.77961 408.4286 9 "Sti" "MT" 6 12 39 62 7
"283951" 19 2408 24081.14 300.9775 1030.638 -8.474841 73.55187 -2.648845 20.25744 424.9286 9 "Sti" "MT" 6 12 39 62 7
"283961" 19 2409 24088.2 349.9569 1026.123 -3.325653 28.86284 -3.287529 3.619257 441.5 9 "Sti" "MT" 6 12 39 62 7
"283971" 19 2410 24103 371.5439 1016.896 -1.80564 15.67088 -4.413988 3.343856 359.9 9 "Sti" "MT" 6 12 39 62 7
"283981" 19 2411 24110 381.5188 1024.55 -0.9216231 8.116623 0.02968017 8.489623 319.2222 9 "Sti" "MT" 6 12 39 62 7
"286571" 19 2704 27040 377.3275 1020.888 -0.3555649 3.529527 -0.3751753 1.960882 399.3182 10 "Sti" "MT" 6 12 39 62 7
"286581" 19 2705 27050 375.8232 1022.032 0.5938548 5.153977 -0.2665516 2.059557 426.5 10 "Sti" "MT" 6 12 39 62 7
"286591" 19 2706 27060 373.2806 1019.928 -0.05284783 1.276184 0.2703381 1.402728 426.7273 10 "Sti" "MT" 6 12 39 62 7
"286601" 19 2707 27070 371.7259 1020.177 0.253566 2.200662 0.02330538 1.349824 439.0556 10 "Sti" "MT" 6 12 39 62 7
"286611" 19 2708 27080 370.704 1018.469 0.1210289 1.050391 0.006982418 2.266184 428.0909 10 "Sti" "MT" 6 12 39 62 7
"286621" 19 2709 27090 370.9259 1016.953 0.08234785 2.76666 -0.5033157 1.776047 428.6111 10 "Sti" "MT" 6 12 39 62 7
"286631" 19 2710 27098.67 369.134 1015.537 0.1809093 1.570084 -0.03250935 1.114741 443.1667 10 "Sti" "MT" 6 12 39 62 7
"286641" 19 2711 27110 366.4088 1015.23 -0.1373629 4.410769 1.144562 3.988898 405.6667 10 "Sti" "MT" 6 12 39 62 7
"177" 1 176 1760 222.4593 39.10796 -4.578561 39.73665 4.284922 35.38039 415.5909 1 "Sti" "M1" 6 12 40 60 7
"178" 1 177 1770 274.4363 49.20876 -7.801412 67.70729 4.523291 70.29967 429.6667 1 "Sti" "M1" 6 12 40 60 7
"179" 1 178 1780.4 360.6156 64.30146 -7.398692 64.21214 -8.519293 63.37908 467.3 1 "Sti" "M1" 6 12 40 60 7
"180" 1 179 1790.5 375.8658 47.77703 0.7373108 6.490388 -1.482979 8.836631 459.375 1 "Sti" "M1" 6 12 40 60 7
"181" 1 180 1800 376.5094 41.34462 -1.431812 13.07025 2.281512 12.99968 459.5455 1 "Sti" "M1" 6 12 40 60 7
"182" 1 181 1810 389.8774 35.13521 -0.5757455 5.697601 -1.556302 5.358639 276.3333 1 "Sti" "M1" 6 12 40 60 7
"183" 1 182 1820 390.3593 43.46681 0.1261167 1.706095 -0.1618422 1.549185 313.7727 1 "Sti" "M1" 6 12 40 60 7
"478" 1 477 4770 375.181 41.23388 1.127898 9.788858 0.1735424 8.140428 422.2778 2 "Sti" "M1" 6 12 40 60 7
"479" 1 478 4780 362.6853 52.4847 2.243058 19.46717 -0.7321756 16.29597 490.3182 2 "Sti" "M1" 6 12 40 60 7
"480" 1 479 4790.375 343.6359 76.63239 2.244615 19.48068 -1.100908 18.00383 431.25 2 "Sti" "M1" 6 12 40 60 7
"481" 1 480 4800 322.7669 58.47805 1.001304 12.75235 3.804522 15.25782 471.2273 2 "Sti" "M1" 6 12 40 60 7
"482" 1 481 4810 323.2916 43.73836 -1.344481 11.88932 1.977962 12.1582 463.2222 2 "Sti" "M1" 6 12 40 60 7
"483" 1 482 4820 359.4591 42.66941 -5.330664 46.26404 0.08024849 44.85712 459.1364 2 "Sti" "M1" 6 12 40 60 7
"484" 1 483 4830 388.8922 37.05183 -0.9638526 8.365133 -2.712521 8.929929 370.2778 2 "Sti" "M1" 6 12 40 60 7
"485" 1 484 4840 390.0178 54.40129 0.09168123 2.009044 -0.5621198 2.954789 315.3182 2 "Sti" "M1" 6 12 40 60 7
"778" 1 777 7770 360.7337 31.73901 1.820927 15.80355 -0.4925673 16.0661 381.1667 3 "Sti" "M1" 6 12 40 60 7
"779" 1 778 7780 337.6516 32.53638 4.339934 37.66564 -2.416074 36.92992 356.7727 3 "Sti" "M1" 6 12 40 60 7
"780" 1 779 7790 301.2107 36.28984 1.294563 19.71767 6.627579 19.36546 387.0556 3 "Sti" "M1" 6 12 40 60 7
"781" 1 780 7800 324.4163 33.71037 -4.725354 41.01064 1.466154 42.9368 418.5455 3 "Sti" "M1" 6 12 40 60 7
"782" 1 781 7810 358.3458 60.53365 -2.896083 25.13467 -0.4481914 26.51055 461.875 3 "Sti" "M1" 6 12 40 60 7
"783" 1 782 7819.889 374.5922 56.86387 -0.5692609 6.650286 -4.135194 5.557637 475.2778 3 "Sti" "M1" 6 12 40 60 7
"784" 1 783 7829 375.6396 46.37223 -0.2286526 3.234846 0.83518 3.080055 483.6429 3 "Sti" "M1" 6 12 40 60 7
"785" 1 784 7839.9 378.5639 38.51194 -0.7112024 6.666992 1.309207 7.190971 447.6 3 "Sti" "M1" 6 12 40 60 7
"1078" 1 1077 10770 65.38317 87.71872 2.681725 23.27429 -0.2467779 17.99951 468 4 "Sti" "M1" 6 12 40 60 7
"1079" 1 1078 10780 41.18128 86.2462 1.684483 16.28318 3.493253 5.66539 459.2273 4 "Sti" "M1" 6 12 40 60 7
"1080" 1 1079 10790 41.92038 83.03407 -1.339484 11.62518 2.633155 7.04218 485.6111 4 "Sti" "M1" 6 12 40 60 7
"1081" 1 1080 10800 83.70619 82.55487 -8.492961 73.70914 3.391852 44.6314 396.9545 4 "Sti" "M1" 6 12 40 60 7
"1082" 1 1081 10810 146.6375 62.83994 -4.930695 42.79276 -2.198295 33.89356 436.7778 4 "Sti" "M1" 6 12 40 60 7
"1083" 1 1082 10819.7 201.2093 61.76801 -8.323721 72.24033 4.172576 73.08467 453.75 4 "Sti" "M1" 6 12 40 60 7
"1084" 1 1083 10830 266.0396 79.63899 -5.934549 51.50506 -3.20596 50.3525 405.5 4 "Sti" "M1" 6 12 40 60 7
"1085" 1 1084 10840 317.3044 74.16137 -5.336859 46.3178 -2.147067 45.98416 449.7727 4 "Sti" "M1" 6 12 40 60 7
"1378" 1 1377 13770 5.609855 66.09073 0.01421093 0.5175593 -0.1488763 31.17481 321.5 5 "Sti" "M1" 6 12 40 60 7
"1379" 1 1378 13780 4.754866 42.73271 0.07741935 0.7314245 0.116031 10.02755 282.1364 5 "Sti" "M1" 6 12 40 60 7
"1380" 1 1379 13790 4.621924 52.37738 -0.07217354 0.8234179 0.2738146 12.18272 292.5 5 "Sti" "M1" 6 12 40 60 7
"1381" 1 1380 13800 12.13338 64.06469 -3.941086 34.20409 7.045697 9.479836 289.7727 5 "Sti" "M1" 6 12 40 60 7
"1382" 1 1381 13810 82.79087 55.84644 -10.67223 92.62264 3.718006 78.32642 389 5 "Sti" "M1" 6 12 40 60 7
"1383" 1 1382 13820 179.9988 73.55785 -10.40562 90.30883 -1.907573 82.02102 432.9545 5 "Sti" "M1" 6 12 40 60 7
"1384" 1 1383 13830 265.1801 49.89933 -10.26064 89.05055 0.8980548 87.46978 437.4444 5 "Sti" "M1" 6 12 40 60 7
"1385" 1 1384 13840 357.4968 89.73936 -7.788635 67.5964 -9.158011 72.98402 314.8636 5 "Sti" "M1" 6 12 40 60 7
"1678" 1 1677 16770 380.1482 35.774 0.12279 2.781963 1.630389 3.560654 327.2222 6 "Sti" "M1" 6 12 40 60 7
"1679" 1 1678 16780 381.4692 31.42392 -0.3100976 3.037212 0.1207949 3.634241 229.1818 6 "Sti" "M1" 6 12 40 60 7
"1680" 1 1679 16790 388.2063 58.20171 -0.8686444 7.538835 0.3333348 12.2683 325.8889 6 "Sti" "M1" 6 12 40 60 7
"1681" 1 1680 16800 393.712 80.94286 -0.1850683 4.218948 -1.105913 6.992291 257.8636 6 "Sti" "M1" 6 12 40 60 7
"1682" 1 1681 16810 391.1575 58.43665 0.3752844 4.02951 0.4998574 7.787738 297.3333 6 "Sti" "M1" 6 12 40 60 7
"1683" 1 1682 16820 392.2211 34.04047 -0.7372638 6.398602 0.1943709 5.427415 281.7273 6 "Sti" "M1" 6 12 40 60 7
"1684" 1 1683 16830 396.2432 30.8723 0.2354099 3.201799 -1.107958 2.597534 230 6 "Sti" "M1" 6 12 40 60 7
"1685" 1 1684 16840 386.4103 46.48707 1.624919 14.10243 0.6811184 12.27093 390.7727 6 "Sti" "M1" 6 12 40 60 7
"1978" 1 1977 19770 43.48297 31.43883 0.03248561 0.3883999 0.1196558 0.3107087 493.1111 7 "Sti" "M1" 6 12 40 60 7
"1979" 1 1978 19780 44.97569 29.01263 -1.572024 13.69716 2.924642 12.52697 437.3636 7 "Sti" "M1" 6 12 40 60 7
"1980" 1 1979 19790 73.9925 36.65913 -3.7556 32.59429 0.9058831 31.25003 422.4444 7 "Sti" "M1" 6 12 40 60 7
"1981" 1 1980 19800 111.0238 34.75708 -5.476273 47.52775 0.7605242 45.38211 453.1364 7 "Sti" "M1" 6 12 40 60 7
"1982" 1 1981 19810 164.5857 37.38672 -6.852504 59.47185 3.43539 59.03131 460.2222 7 "Sti" "M1" 6 12 40 60 7
"1983" 1 1982 19819.9 244.0661 41.9235 -11.40914 99.01825 1.437397 97.9268 462.35 7 "Sti" "M1" 6 12 40 60 7
"1984" 1 1983 19830.14 331.8204 44.22094 -7.406506 64.27996 -2.518251 64.19163 468.7143 7 "Sti" "M1" 6 12 40 60 7
"1985" 1 1984 19839.67 381.0056 41.54759 -2.070145 22.6007 -8.284044 21.84748 475 7 "Sti" "M1" 6 12 40 60 7
"2278" 1 2277 22770 24.98881 37.94752 -0.8390679 7.282145 0.1615905 7.412164 216.6667 8 "Sti" "M1" 6 12 40 60 7
"2279" 1 2278 22780 34.13748 41.41009 -3.041286 26.39487 5.339235 20.64424 330.9091 8 "Sti" "M1" 6 12 40 60 7
"2280" 1 2279 22790 91.26436 39.46751 -9.045048 78.50062 3.13366 71.75352 454.2778 8 "Sti" "M1" 6 12 40 60 7
"2281" 1 2280 22799.6 174.0644 53.46695 -9.301908 80.72987 -0.6543968 78.24136 455.35 8 "Sti" "M1" 6 12 40 60 7
"2282" 1 2281 22810.12 252.2195 44.81989 -8.64197 75.00236 0.9396589 72.38887 458.25 8 "Sti" "M1" 6 12 40 60 7
"2283" 1 2282 22820.22 324.0955 36.97373 -7.37089 63.97085 -4.545927 64.50659 467.8889 8 "Sti" "M1" 6 12 40 60 7
"2284" 1 2283 22829.88 375.3751 49.72024 -2.998437 26.90747 -5.479871 26.10707 484.0625 8 "Sti" "M1" 6 12 40 60 7
"2285" 1 2284 22840 370.1521 28.09074 1.191208 12.81711 1.143757 13.86643 442.9091 8 "Sti" "M1" 6 12 40 60 7
"2578" 1 2577 25770 339.7116 80.76549 0.2337835 2.596505 -1.349682 2.56047 375.8889 9 "Sti" "M1" 6 12 40 60 7
"2579" 1 2578 25780 336.515 79.84444 0.2326081 3.38371 1.064255 3.890063 390.3636 9 "Sti" "M1" 6 12 40 60 7
"2580" 1 2579 25790 343.2658 78.34456 -2.964001 25.72412 3.338689 25.535 381.5 9 "Sti" "M1" 6 12 40 60 7
"2581" 1 2580 25800 372.622 82.38933 -1.422728 12.41799 -3.684267 11.80642 413.2727 9 "Sti" "M1" 6 12 40 60 7
"2582" 1 2581 25810 374.7279 71.47226 0.4228025 5.052356 -1.317695 6.370814 461.9444 9 "Sti" "M1" 6 12 40 60 7
"2583" 1 2582 25820 365.841 48.15315 1.01669 9.358552 -0.5100409 11.36407 477.5909 9 "Sti" "M1" 6 12 40 60 7
"2584" 1 2583 25829.88 346.0507 57.56169 4.31128 37.41695 -3.413516 33.04006 498.6875 9 "Sti" "M1" 6 12 40 60 7
"2585" 1 2584 25840.4 301.4593 73.43169 4.485533 38.92927 2.101972 36.8582 477.4 9 "Sti" "M1" 6 12 40 60 7
"2878" 1 2877 28770 247.0099 50.46166 -0.5535327 5.850304 -1.76523 3.031225 408.5 10 "Sti" "M1" 6 12 40 60 7
"2879" 1 2878 28780 247.7417 61.22943 -2.263867 21.54776 5.639399 24.21345 434.6364 10 "Sti" "M1" 6 12 40 60 7
"2880" 1 2879 28790 298.3046 80.03949 -7.624109 66.1685 1.579776 64.0211 428.9444 10 "Sti" "M1" 6 12 40 60 7
"2881" 1 2880 28800 357.2808 64.41353 -4.361162 37.84987 -5.341401 34.80066 453.3182 10 "Sti" "M1" 6 12 40 60 7
"2882" 1 2881 28810 379.2094 70.92676 -1.010672 10.40147 -1.178485 12.80188 465.7778 10 "Sti" "M1" 6 12 40 60 7
"2883" 1 2882 28820 381.2376 82.10045 -0.6380854 5.609152 -0.4407608 4.965643 408.8636 10 "Sti" "M1" 6 12 40 60 7
"2884" 1 2883 28830 382.5731 83.94914 0.9319366 8.088138 -1.585656 6.582017 334.3889 10 "Sti" "M1" 6 12 40 60 7
"2885" 1 2884 28840 367.3374 80.79561 1.381807 13.70689 2.241601 15.76336 394.1364 10 "Sti" "M1" 6 12 40 60 7
"3894" 2 176 1760 172.8425 163.4631 -16.66341 144.6192 0.3205474 110.6552 251.6364 1 "Sti" "M1" 6 12 40 41 7
"3895" 2 177 1770 300.1612 211.1624 -12.54866 108.908 -1.493545 106.3772 250.2778 1 "Sti" "M1" 6 12 40 41 7
"3896" 2 178 1780 384.0967 216.4532 -4.147386 35.99454 -10.16577 30.69523 224.0909 1 "Sti" "M1" 6 12 40 41 7
"3897" 2 179 1790 392.7534 206.6388 -0.5562832 4.827899 -0.02708094 3.165536 255.1667 1 "Sti" "M1" 6 12 40 41 7
"3898" 2 180 1800 393.4201 190.4046 -0.1637535 2.660299 -0.1518963 9.552071 282 1 "Sti" "M1" 6 12 40 41 7
"3899" 2 181 1810 396.6471 159.1979 -0.1402534 1.947559 -0.113801 5.528201 282.3333 1 "Sti" "M1" 6 12 40 41 7
"3900" 2 182 1820 394.5306 157.9254 0.3882452 3.369522 -0.2199568 2.753982 301 1 "Sti" "M1" 6 12 40 41 7
"4195" 2 477 4770 170.2557 142.9973 2.780103 24.1281 0.1639365 17.56232 280.6111 2 "Sti" "M1" 6 12 40 41 7
"4196" 2 478 4780 149.0367 143.6969 1.316575 14.26804 4.197154 11.37363 308.8182 2 "Sti" "M1" 6 12 40 41 7
"4197" 2 479 4790 167.6779 149.0994 -7.502031 65.109 9.044924 51.80752 228.7222 2 "Sti" "M1" 6 12 40 41 7
"4198" 2 480 4800 268.7786 145.1093 -13.59473 117.9866 1.466973 102.0538 234 2 "Sti" "M1" 6 12 40 41 7
"4199" 2 481 4810 371.5315 144.5641 -6.400237 55.5467 -10.8025 50.93513 231.6667 2 "Sti" "M1" 6 12 40 41 7
"4200" 2 482 4820 378.1437 143.5089 1.151445 11.75573 -0.09558498 10.59865 268.1364 2 "Sti" "M1" 6 12 40 41 7
"4201" 2 483 4830 379.8182 145.9825 -0.6855971 7.582967 -0.9209399 7.562867 228.0556 2 "Sti" "M1" 6 12 40 41 7
"4202" 2 484 4840 366.4576 143.2715 4.433234 38.47537 -5.397041 35.97764 256.9091 2 "Sti" "M1" 6 12 40 41 7
"4495" 2 777 7770 39.15524 188.5989 0.009696164 0.3274914 -0.1315875 0.9794853 405.1111 3 "Sti" "M1" 6 12 40 41 7
"4496" 2 778 7780 39.75301 188.4891 -1.473643 12.78953 4.487084 14.26544 387.5909 3 "Sti" "M1" 6 12 40 41 7
"4497" 2 779 7790 84.26082 156.2298 -9.731514 84.45836 6.825166 34.62052 332.7222 3 "Sti" "M1" 6 12 40 41 7
"4498" 2 780 7800 200.0301 174.4334 -13.43274 116.5808 -3.12151 116.2843 254.5455 3 "Sti" "M1" 6 12 40 41 7
"4499" 2 781 7810 281.3854 216.9713 -6.557292 56.90976 -1.704836 55.30583 253.7222 3 "Sti" "M1" 6 12 40 41 7
"4500" 2 782 7820 350.031 219.9286 -8.167929 70.88824 -2.574135 60.27389 213.7727 3 "Sti" "M1" 6 12 40 41 7
"4501" 2 783 7830 389.3966 219.5432 -0.008108357 17.28758 -4.807536 15.13309 181.0556 3 "Sti" "M1" 6 12 40 41 7
"4502" 2 784 7840 377.4455 219.1839 -0.2600286 9.542472 1.301196 8.860296 244.8636 3 "Sti" "M1" 6 12 40 41 7
"4795" 2 1077 10770 20.30623 200.6396 -0.4459927 3.870704 0.1894508 1.07464 304.7778 4 "Sti" "M1" 6 12 40 41 7
"4796" 2 1078 10780 25.4285 201.9522 -2.499933 21.69654 5.534416 3.779884 335.1818 4 "Sti" "M1" 6 12 40 41 7
"4797" 2 1079 10790 86.01264 201.3338 -11.05702 95.9622 6.328437 52.02144 250 4 "Sti" "M1" 6 12 40 41 7
"4798" 2 1080 10800 200.945 214.7521 -14.05075 121.9444 -0.4410088 84.61193 231.4091 4 "Sti" "M1" 6 12 40 41 7
"4799" 2 1081 10810 313.5 219.4368 -11.31918 98.23747 -2.639046 82.15196 189.5 4 "Sti" "M1" 6 12 40 41 7
"4800" 2 1082 10820 387.409 219.6163 -3.093146 33.03636 -9.976984 28.91792 188.3182 4 "Sti" "M1" 6 12 40 41 7
"4801" 2 1083 10830 387.2421 219.3628 -0.1176108 3.691407 1.341034 3.084788 200.7222 4 "Sti" "M1" 6 12 40 41 7
